Node	HOG	change	pvalue	direction	source
Polistes_canadensis	N0.HOG0000934	1	0.00623076	expansion	main_model
Polistes_canadensis	N0.HOG0000995	1	0.00623076	expansion	main_model
Polistes_canadensis	N0.HOG0001108	1	0.00623076	expansion	main_model
Polistes_canadensis	N0.HOG0001143	1	0.00623076	expansion	main_model
Polistes_canadensis	N0.HOG0001343	1	0.00623076	expansion	main_model
Polistes_canadensis	N0.HOG0001415	1	0.00623076	expansion	main_model
Polistes_canadensis	N0.HOG0002040	1	0.00623076	expansion	main_model
Polistes_canadensis	N0.HOG0002173	1	0.00623076	expansion	main_model
Polistes_canadensis	N0.HOG0002950	1	0.00623076	expansion	main_model
Polistes_canadensis	N0.HOG0008506	1	0.00623076	expansion	main_model
Polistes_canadensis	N0.HOG0008923	1	0.00623076	expansion	main_model
Polistes_canadensis	N0.HOG0000223	1	0.0124616	expansion	main_model
Polistes_canadensis	N0.HOG0000550	1	0.0124616	expansion	main_model
Polistes_canadensis	N0.HOG0000658	1	0.0124616	expansion	main_model
Polistes_canadensis	N0.HOG0000681	1	0.0124616	expansion	main_model
Polistes_canadensis	N0.HOG0000787	1	0.0124616	expansion	main_model
Polistes_canadensis	N0.HOG0000922	1	0.0124616	expansion	main_model
Polistes_canadensis	N0.HOG0001729	1	0.0124616	expansion	main_model
Polistes_canadensis	N0.HOG0000037	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0000045	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0000051	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0000159	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0000187	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0000233	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0000358	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0000660	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0000685	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0000735	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0000788	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0000808	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0000842	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0000844	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0000863	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0000872	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0000883	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0000906	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0000972	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0001081	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0001091	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0001241	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0001248	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0001303	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0001319	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0001362	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0001384	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0001395	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0001402	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0001672	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0001675	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0002036	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0002505	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0002945	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0003487	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0003653	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0003840	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0004299	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0005904	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0006268	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0007173	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0007409	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0007685	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0007984	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0008169	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0008219	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0008228	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0008244	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0008285	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0008343	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0008348	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0008383	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0008576	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0008582	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0008622	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0008665	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0008676	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0008689	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0008690	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0008702	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0008753	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0008757	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0008785	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0008787	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0008829	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0008831	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0008854	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0008861	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0008870	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0008873	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0008879	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0008919	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0008939	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0008948	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0008995	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009002	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009005	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009021	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009042	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009068	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009093	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009125	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009127	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009158	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009195	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009198	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009259	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009261	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009276	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009288	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009291	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009293	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009295	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009303	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009318	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009319	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009331	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009349	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009351	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009352	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009368	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009391	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009412	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009413	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009430	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009436	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009441	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009467	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009481	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009523	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009525	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009533	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009535	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009548	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009549	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009561	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009574	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009601	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009604	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009618	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009639	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009661	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009663	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009680	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009694	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009752	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009789	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009825	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009875	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009898	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009903	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009915	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009945	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0009977	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0010012	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0010020	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0010041	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0010064	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0010095	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0010096	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0010120	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0010133	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0010164	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0010168	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0010179	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0010180	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0010219	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0010346	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0010449	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0010465	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0010524	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0010546	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0010547	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0010619	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0010621	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0010673	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0010790	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0010810	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0010896	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0011243	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0011245	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0011475	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0011808	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0011813	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0011814	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0012236	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0012240	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0012652	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0012687	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0012808	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0015301	-1	0.0185398	contraction	main_model
Polistes_canadensis	N0.HOG0000592	1	0.0186877	expansion	main_model
Polistes_canadensis	N0.HOG0000054	-1	0.0364718	contraction	main_model
Polistes_canadensis	N0.HOG0000114	-1	0.0364718	contraction	main_model
Polistes_canadensis	N0.HOG0000147	-1	0.0364718	contraction	main_model
Polistes_canadensis	N0.HOG0000260	-1	0.0364718	contraction	main_model
Polistes_canadensis	N0.HOG0000266	-1	0.0364718	contraction	main_model
Polistes_canadensis	N0.HOG0000502	-1	0.0364718	contraction	main_model
Polistes_canadensis	N0.HOG0000574	-1	0.0364718	contraction	main_model
Polistes_canadensis	N0.HOG0000614	-1	0.0364718	contraction	main_model
Polistes_canadensis	N0.HOG0000618	-1	0.0364718	contraction	main_model
Polistes_canadensis	N0.HOG0000631	-1	0.0364718	contraction	main_model
Polistes_canadensis	N0.HOG0000633	-1	0.0364718	contraction	main_model
Polistes_canadensis	N0.HOG0000646	-1	0.0364718	contraction	main_model
Polistes_canadensis	N0.HOG0000667	-1	0.0364718	contraction	main_model
Polistes_canadensis	N0.HOG0000668	-1	0.0364718	contraction	main_model
Polistes_canadensis	N0.HOG0000679	-1	0.0364718	contraction	main_model
Polistes_canadensis	N0.HOG0000690	-1	0.0364718	contraction	main_model
Polistes_canadensis	N0.HOG0000695	-1	0.0364718	contraction	main_model
Polistes_canadensis	N0.HOG0000703	-1	0.0364718	contraction	main_model
Polistes_canadensis	N0.HOG0000815	-1	0.0364718	contraction	main_model
Polistes_canadensis	N0.HOG0000817	-1	0.0364718	contraction	main_model
Polistes_canadensis	N0.HOG0000836	-1	0.0364718	contraction	main_model
Polistes_canadensis	N0.HOG0000849	-1	0.0364718	contraction	main_model
Polistes_canadensis	N0.HOG0000859	-1	0.0364718	contraction	main_model
Polistes_canadensis	N0.HOG0000881	-1	0.0364718	contraction	main_model
Polistes_canadensis	N0.HOG0000894	-1	0.0364718	contraction	main_model
Polistes_canadensis	N0.HOG0000895	-1	0.0364718	contraction	main_model
Polistes_canadensis	N0.HOG0000920	-1	0.0364718	contraction	main_model
Polistes_canadensis	N0.HOG0000932	-1	0.0364718	contraction	main_model
Polistes_canadensis	N0.HOG0000935	-1	0.0364718	contraction	main_model
Polistes_canadensis	N0.HOG0000942	-1	0.0364718	contraction	main_model
Polistes_canadensis	N0.HOG0000955	-1	0.0364718	contraction	main_model
Polistes_canadensis	N0.HOG0000957	-1	0.0364718	contraction	main_model
Polistes_canadensis	N0.HOG0000998	-1	0.0364718	contraction	main_model
Polistes_canadensis	N0.HOG0001107	-1	0.0364718	contraction	main_model
Polistes_canadensis	N0.HOG0001115	-1	0.0364718	contraction	main_model
Polistes_canadensis	N0.HOG0001142	-1	0.0364718	contraction	main_model
Polistes_canadensis	N0.HOG0001159	-1	0.0364718	contraction	main_model
Polistes_canadensis	N0.HOG0001161	-1	0.0364718	contraction	main_model
Polistes_canadensis	N0.HOG0001166	-1	0.0364718	contraction	main_model
Polistes_canadensis	N0.HOG0001200	-1	0.0364718	contraction	main_model
Polistes_canadensis	N0.HOG0001322	-1	0.0364718	contraction	main_model
Polistes_canadensis	N0.HOG0001360	-1	0.0364718	contraction	main_model
Polistes_canadensis	N0.HOG0001423	-1	0.0364718	contraction	main_model
Polistes_canadensis	N0.HOG0001481	-1	0.0364718	contraction	main_model
Polistes_canadensis	N0.HOG0001532	-1	0.0364718	contraction	main_model
Polistes_canadensis	N0.HOG0002857	-1	0.0364718	contraction	main_model
Polistes_canadensis	N0.HOG0007679	-1	0.0364718	contraction	main_model
Polistes_canadensis	N0.HOG0000055	1	0.037295	expansion	main_model
Polistes_dominula	N0.HOG0000008	8	4.98244e-13	expansion	main_model
Polistes_dominula	N0.HOG0000289	5	1.57707e-08	expansion	main_model
Polistes_dominula	N0.HOG0000228	-5	2.37345e-08	contraction	main_model
Polistes_dominula	N0.HOG0000046	-5	1.07809e-07	contraction	main_model
Polistes_dominula	N0.HOG0000053	6	1.15761e-07	expansion	main_model
Polistes_dominula	N0.HOG0000189	4	4.98872e-07	expansion	main_model
Polistes_dominula	N0.HOG0000258	4	4.98872e-07	expansion	main_model
Polistes_dominula	N0.HOG0000395	4	4.98872e-07	expansion	main_model
Polistes_dominula	N0.HOG0000175	6	1.04276e-06	expansion	main_model
Polistes_dominula	N0.HOG0000235	4	6.75677e-06	expansion	main_model
Polistes_dominula	N0.HOG0000393	3	1.57807e-05	expansion	main_model
Polistes_dominula	N0.HOG0000832	3	1.57807e-05	expansion	main_model
Polistes_dominula	N0.HOG0001030	3	1.57807e-05	expansion	main_model
Polistes_dominula	N0.HOG0002239	3	6.01629e-05	expansion	main_model
Polistes_dominula	N0.HOG0000058	4	0.000106942	expansion	main_model
Polistes_dominula	N0.HOG0000770	-3	0.000366231	contraction	main_model
Polistes_dominula	N0.HOG0001143	2	0.000499186	expansion	main_model
Polistes_dominula	N0.HOG0001527	2	0.000499186	expansion	main_model
Polistes_dominula	N0.HOG0002075	2	0.000499186	expansion	main_model
Polistes_dominula	N0.HOG0004813	2	0.000499186	expansion	main_model
Polistes_dominula	N0.HOG0001107	-2	0.000615445	contraction	main_model
Polistes_dominula	N0.HOG0001566	-2	0.000615445	contraction	main_model
Polistes_dominula	N0.HOG0000269	-2	0.00171127	contraction	main_model
Polistes_dominula	N0.HOG0000382	-2	0.00171127	contraction	main_model
Polistes_dominula	N0.HOG0000098	3	0.00271212	expansion	main_model
Polistes_dominula	N0.HOG0000373	-2	0.00327675	contraction	main_model
Polistes_dominula	N0.HOG0000054	2	0.00559485	expansion	main_model
Polistes_dominula	N0.HOG0000432	1	0.0157906	expansion	main_model
Polistes_dominula	N0.HOG0000534	1	0.0157906	expansion	main_model
Polistes_dominula	N0.HOG0000735	1	0.0157906	expansion	main_model
Polistes_dominula	N0.HOG0000785	1	0.0157906	expansion	main_model
Polistes_dominula	N0.HOG0000884	1	0.0157906	expansion	main_model
Polistes_dominula	N0.HOG0000934	1	0.0157906	expansion	main_model
Polistes_dominula	N0.HOG0000995	1	0.0157906	expansion	main_model
Polistes_dominula	N0.HOG0000999	1	0.0157906	expansion	main_model
Polistes_dominula	N0.HOG0001050	1	0.0157906	expansion	main_model
Polistes_dominula	N0.HOG0001108	1	0.0157906	expansion	main_model
Polistes_dominula	N0.HOG0001351	1	0.0157906	expansion	main_model
Polistes_dominula	N0.HOG0001478	1	0.0157906	expansion	main_model
Polistes_dominula	N0.HOG0002071	1	0.0157906	expansion	main_model
Polistes_dominula	N0.HOG0008020	1	0.0157906	expansion	main_model
Polistes_dominula	N0.HOG0008357	1	0.0157906	expansion	main_model
Polistes_dominula	N0.HOG0009295	1	0.0157906	expansion	main_model
Polistes_dominula	N0.HOG0010064	1	0.0157906	expansion	main_model
Polistes_dominula	N0.HOG0010181	1	0.0157906	expansion	main_model
Polistes_dominula	N0.HOG0000029	-2	0.016846	contraction	main_model
Polistes_dominula	N0.HOG0000149	1	0.0315842	expansion	main_model
Polistes_dominula	N0.HOG0000527	1	0.0315842	expansion	main_model
Polistes_dominula	N0.HOG0000771	1	0.0315842	expansion	main_model
Polistes_dominula	N0.HOG0000792	1	0.0315842	expansion	main_model
Polistes_dominula	N0.HOG0001062	1	0.0315842	expansion	main_model
Polistes_dominula	N0.HOG0001133	1	0.0315842	expansion	main_model
Polistes_dominula	N0.HOG0001447	1	0.0315842	expansion	main_model
Polistes_dominula	N0.HOG0001531	1	0.0315842	expansion	main_model
Polistes_dominula	N0.HOG0000007	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0000037	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0000048	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0000051	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0000123	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0000159	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0000166	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0000233	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0000249	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0000260	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0000304	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0000358	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0000660	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0000685	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0000742	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0000788	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0000800	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0000808	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0000842	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0000863	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0000872	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0000972	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0001091	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0001241	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0001246	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0001297	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0001303	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0001319	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0001395	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0001400	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0001608	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0001675	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0001721	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0002065	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0002945	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0003013	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0003653	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0004299	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0004806	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0005904	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0006268	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0006869	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0007019	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0007261	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0007730	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0007854	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0007946	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0008109	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0008117	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0008348	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0008383	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0008451	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0008458	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0008485	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0008556	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0008576	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0008582	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0008664	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0008689	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0008690	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0008702	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0008724	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0008757	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0008785	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0008788	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0008831	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0008835	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0008837	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0008854	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0008861	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0008870	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0008873	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0008883	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0008885	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0008893	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0008919	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0008939	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0008993	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0008998	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0009005	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0009042	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0009059	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0009068	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0009081	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0009090	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0009093	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0009118	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0009127	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0009129	-1	0.0464199	contraction	main_model
Polistes_dominula	N0.HOG0009153	-1	0.0464199	contraction	main_model
