FamilyID	Ancistrocerus_nigricornis<1>	Mischocyttarus_mexicanus<2>	Polistes_dominula<3>	Polistes_fuscatus<4>	Polistes_exclamans<5>	Polistes_canadensis<6>	Vespula_germanica<7>	Vespula_pensylvanica<8>	Vespula_vulgaris<9>	Vespa_crabro<10>	Vespa_mandarinia<11>	Vespa_velutina<12>	Dolichovespula_media<13>	Dolichovespula_saxonica<14>	Dolichovespula_sylvestris<15>	Anoplius_nigerrimus<16>	Tiphia_femorata<17>	<18>	<19>	<20>	<21>	<22>	<23>	<24>	<25>	<26>	<27>	<28>	<29>	<30>	<31>	<32>	<33>
N0.HOG0001566	0.602993	0.000220151	0.000615445	0.539708	0.0364718	0.524313	0.519406	0.505035	0.505035	0.0158561	0.510571	0.517901	0.524327	0.5	0.5	0.614679	0.00734762	N/A	0.530008	0.536738	0.0153106	0.53607	0.522253	0.51659	0.53477	0.525629	0.514588	0.50808	0.0142073	0.507567	0.512959	0.0101049	0.514228
N0.HOG0001578	0.602993	5.93366e-05	0.531113	0.520478	0.00623076	0.512386	0.00979517	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.534923	0.534923	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.00338341	0.514228
N0.HOG0001587	0.602993	0.547972	0.531113	1.48847e-19	0.0185398	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.0363393	0.517942	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0001589	0.602993	0.0490795	0.0890604	0.539708	0.0124616	0.524313	0.519406	0.505035	0.505035	0.505328	0.505328	0.0135898	0.524327	0.517942	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.0153106	0.53607	0.522253	0.51659	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0001592	0.602993	0.547972	0.531113	0.520478	0.512386	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	2.60746e-08	0.0180999	0.052391	0.0601581	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.00652089	0.513352	0.514228
N0.HOG0001605	0.602993	0.0245313	0.531113	0.520478	0.00623076	0.512386	0.537689	0.509993	0.0149901	0.505328	0.505328	0.509074	0.524327	0.517942	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.0129743	0.528541	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0001608	0.602993	0.0713534	0.0464199	0.520478	0.5	0.5	0.519406	0.505035	0.505035	0.505328	0.00798461	0.509074	0.524327	0.517942	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.0125831	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0001613	0.602993	0.0245313	0.531113	0.520478	0.512386	0.512386	0.00979517	0.505035	0.505035	0.505328	0.505328	0.509074	0.0246168	0.534923	0.052391	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.00652089	0.513352	0.514228
N0.HOG0001622	0.602993	0.547972	0.531113	0.0306106	0.00623076	0.512386	0.00979517	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.0090498	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0001630	0.602993	0.547972	0.531113	0.520478	9.67871e-07	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.517942	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0001639	0.602993	0.547972	0.531113	0.520478	0.00623076	0.512386	0.00979517	0.505035	0.505035	0.505328	0.505328	0.509074	0.0123078	0.0090498	0.0268305	0.614679	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0001641	0.602993	0.547972	0.531113	0.520478	0.512386	0.512386	0.0290127	0.505035	0.00754557	0.505328	0.505328	0.509074	0.5	0.5	0.5	0.16829	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.0193959	0.5	0.514228
N0.HOG0001667	0.602993	0.0245313	0.531113	0.520478	0.512386	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.567841	0.0271358	0.551002	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	8.50585e-05	0.519827	0.514228
N0.HOG0001672	0.602993	5.93366e-05	0.531113	0.520478	0.512386	0.0185398	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.517942	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0001674	0.602993	0.547972	0.531113	0.520478	9.67871e-07	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.0123078	0.517942	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0001675	0.602993	0.0713534	0.0464199	0.0306106	0.512386	0.0185398	0.519406	0.5	0.5	0.5	0.5	0.5	0.524327	0.517942	0.517942	0.16829	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.0218285	0.50808	0.0418476	0.5	0.512959	0.506744	0.514228
N0.HOG0001676	0.151523	0.547972	0.531113	0.0306106	0.0185398	0.512386	0.0290127	0.505035	0.505035	0.505328	0.505328	0.509074	0.5	0.5	0.5	0.614679	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.0193959	0.5	0.514228
N0.HOG0001693	0.602993	2.91826e-06	0.531113	0.520478	0.00623076	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.517942	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0001696	0.602993	0.0245313	0.531113	0.520478	0.00623076	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.517942	0.0268305	0.16829	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0001699	0.151523	0.547972	0.531113	6.37334e-23	0.512386	0.512386	0.0290127	0.505035	0.505035	0.505328	0.505328	0.509074	0.0363393	0.517942	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0001721	0.602993	0.00120648	0.0464199	0.520478	7.76568e-05	0.512386	0.00979517	0.505035	0.505035	0.505328	0.505328	0.509074	0.0123078	0.517942	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0001725	0.151523	0.0245313	0.531113	0.520478	0.00623076	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.517942	0.0268305	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0001729	0.602993	0.0245313	0.531113	0.520478	0.524313	0.0124616	0.00979517	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.517942	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.00421777	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0001739	0.151523	0.0713534	0.531113	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.16829	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.0169447	0.5	0.0518419	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.514228
N0.HOG0001741	0.0538164	0.547972	0.531113	0.0103418	0.512386	0.512386	0.00979517	0.505035	0.505035	0.505328	0.505328	0.509074	0.546894	0.534923	0.052391	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.00652089	0.513352	0.514228
N0.HOG0001758	0.151523	0.0245313	0.5	0.5	0.5	0.5	0.519406	0.5	0.5	0.5	0.5	0.5	0.524327	0.5	0.5	0.16829	0.614679	N/A	0.530008	0.536738	0.53018	0.0277344	0.5	0.5	0.53477	0.525629	0.0218285	0.50808	0.0418476	0.5	0.512959	0.0101049	0.514228
N0.HOG0001761	0.602993	0.547972	0.531113	0.520478	9.67871e-07	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.517942	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0001777	0.00586196	0.0245313	0.531113	0.520478	0.00623076	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.517942	0.000163851	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0001779	0.0538164	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.505328	0.505328	0.509074	0.5	0.5	0.5	0.614679	0.16829	N/A	0.530008	0.536738	0.0450356	0.5	0.5	0.5	0.53477	0.038275	0.5	0.50808	0.528033	0.503805	0.0193959	0.5	0.514228
N0.HOG0001781	0.602993	0.0245313	0.531113	0.520478	0.512386	0.512386	0.519406	0.505035	0.505035	0.505328	0.00267097	0.509074	0.524327	0.534923	0.534923	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.00338341	0.514228
N0.HOG0001811	0.602993	5.93366e-05	0.531113	0.520478	0.00623076	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.517942	0.517942	0.614679	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0001815	0.151523	0.547972	0.531113	0.520478	0.512386	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	4.15407e-05	0.524327	0.517942	0.000163851	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0001831	0.602993	0.547972	0.559353	0.539708	8.51512e-05	0.524313	0.519406	0.505035	0.505035	0.505328	0.00798461	0.509074	0.0123078	0.517942	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.00935839	0.522253	0.51659	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0001833	0.602993	5.93366e-05	0.531113	0.520478	7.76568e-05	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.517942	0.0090498	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0001837	0.602993	0.547972	0.531113	0.520478	0.512386	0.512386	0.519406	0.505035	0.505035	0.510571	0.0158561	0.517901	0.000359163	0.534923	0.534923	0.614679	0.0601581	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.00405605	0.553731	0.507567	0.525416	0.513352	0.514228
N0.HOG0001857	0.602993	0.547972	0.531113	0.0306106	9.67871e-07	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.517942	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0001887	0.151523	0.0713534	0.531113	0.520478	0.512386	0.512386	0.000191964	0.505035	0.505035	0.505328	0.505328	0.509074	0.546894	0.0180999	0.052391	0.614679	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.00652089	0.513352	0.514228
N0.HOG0001930	0.602993	0.547972	0.531113	0.520478	0.512386	0.512386	0.519406	0.509993	0.509993	0.510571	0.510571	0.00911454	0.524327	0.517942	0.517942	1.99713e-07	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.00734658	0.50808	0.0142073	0.507567	0.512959	0.506744	0.514228
N0.HOG0001931	0.151523	0.0713534	0.531113	0.0306106	0.512386	0.512386	0.00979517	0.505035	0.505035	0.505328	0.505328	0.00455726	0.524327	0.517942	0.0268305	0.16829	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0001933	0.151523	3.29933e-18	0.559353	0.05957	0.546868	0.546868	0.5	0.5	0.5	0.5	0.5	0.5	0.524327	0.517942	0.0090498	0.00734762	0.614679	N/A	0.530008	0.536738	0.0153106	0.53607	0.522253	0.000176716	0.53477	0.038275	0.5	0.50808	0.0418476	0.5	0.512959	0.506744	0.514228
N0.HOG0001937	0.602993	0.0713534	0.531113	0.0306106	7.76568e-05	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.517942	0.517942	0.614679	0.0601581	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0001957	0.602993	0.547972	0.531113	0.0306106	9.67871e-07	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.0123078	0.517942	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0001978	0.602993	0.589155	0.0890604	0.539708	0.524313	0.524313	0.537689	0.509993	0.509993	0.510571	0.510571	0.517901	0.0703554	0.534923	0.000186487	0.614679	0.614679	N/A	0.530008	0.018693	0.557656	0.53607	0.522253	0.51659	0.565956	0.549305	0.528541	0.515964	0.553731	0.507567	0.525416	0.513352	0.514228
N0.HOG0001989	0.151523	0.00120648	0.531113	0.520478	0.00623076	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.0135898	0.524327	0.517942	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0001990	0.602993	0.547972	0.531113	0.520478	0.512386	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	5.37122e-08	0.517942	0.614679	0.0601581	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0002010	0.602993	0.0245313	0.531113	0.0103418	0.512386	0.512386	0.519406	0.505035	0.505035	0.505328	0.00267097	0.509074	0.524327	0.517942	0.517942	0.614679	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0002028	0.0538164	0.0245313	0.531113	0.520478	0.00623076	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.517942	0.0090498	0.614679	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0002034	0.602993	0.0245313	0.531113	0.520478	0.524313	0.524313	0.519406	0.00252362	0.505035	0.505328	0.505328	0.509074	0.524327	0.0268305	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.00421777	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0002036	0.151523	0.0713534	0.531113	0.520478	0.512386	0.0185398	0.0290127	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.517942	0.0268305	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0002039	0.151523	0.0245313	0.531113	0.520478	0.512386	0.512386	0.00979517	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.534923	0.534923	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.00338341	0.514228
N0.HOG0002040	0.151523	0.547972	0.531113	0.520478	0.512386	0.00623076	0.00979517	0.505035	0.505035	0.505328	0.505328	0.509074	0.0123078	0.517942	0.517942	0.16829	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0002052	0.602993	0.0245313	0.531113	4.42819e-06	0.512386	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.517942	0.517942	0.614679	0.0601581	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0002060	0.602993	0.547972	0.531113	0.520478	1.50347e-10	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.517942	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0002065	0.602993	0.547972	0.0464199	0.520478	0.5	0.5	0.00979517	0.505035	0.505035	0.00267097	0.505328	0.509074	0.524327	0.517942	0.0268305	0.16829	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.0125831	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0002071	0.151523	0.547972	0.0157906	0.520478	0.512386	0.512386	0.519406	0.505035	0.505035	0.0236165	0.51573	0.52649	0.0363393	0.517942	0.0268305	0.614679	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.000404019	0.511287	0.512959	0.506744	0.514228
N0.HOG0002072	0.151523	0.0713534	0.531113	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0601581	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.0169447	0.5	0.0518419	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.514228
N0.HOG0002075	0.602993	0.547972	0.000499186	0.520478	0.512386	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.00455726	0.524327	0.0090498	0.517942	0.614679	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0002110	0.602993	0.0245313	0.531113	0.520478	7.76568e-05	0.512386	0.00979517	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.517942	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0002153	0.0538164	0.547972	0.531113	0.520478	0.00623076	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.517942	0.000163851	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0002155	0.0538164	0.547972	0.531113	0.520478	0.512386	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.00455726	0.0123078	0.0268305	0.0090498	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0002173	0.602993	0.0713534	0.531113	0.520478	0.512386	0.00623076	0.519406	0.505035	0.505035	0.505328	0.505328	0.00455726	0.524327	0.517942	0.0268305	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0002177	0.151523	0.0245313	0.531113	0.520478	0.00623076	0.512386	0.0290127	0.505035	0.505035	0.505328	0.505328	0.509074	0.546894	0.534923	0.052391	0.614679	0.0601581	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.00652089	0.513352	0.514228
N0.HOG0002182	0.602993	0.547972	0.531113	0.520478	0.512386	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	5.37122e-08	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0002208	0.602993	0.547972	0.531113	0.520478	9.67871e-07	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.517942	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0002212	0.602993	0.0245313	0.531113	0.520478	9.67871e-07	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.517942	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0002239	0.602993	0.589155	6.01629e-05	0.520478	0.512386	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.517942	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.0153106	0.53607	0.0333814	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0002253	0.602993	0.547972	0.531113	1.89607e-09	0.512386	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.517942	0.517942	0.614679	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0002291	0.602993	0.547972	0.531113	0.520478	9.67871e-07	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.517942	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0002326	0.0538164	0.0713534	0.531113	0.520478	0.512386	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.0135898	0.546894	0.0180999	0.534923	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.00652089	0.513352	0.514228
N0.HOG0002342	0.602993	0.547972	0.531113	0.0306106	0.512386	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.00148645	0.534923	0.052391	0.0601581	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.00652089	0.513352	0.514228
N0.HOG0002365	0.602993	0.0245313	0.531113	0.520478	0.512386	0.512386	0.00979517	0.505035	0.505035	0.505328	0.505328	0.509074	0.0123078	0.517942	0.0268305	0.16829	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0002403	0.151523	0.547972	0.531113	0.520478	0.512386	0.512386	0.519406	0.505035	0.505035	0.510571	0.0158561	0.00911454	0.524327	0.517942	0.0090498	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.0142073	0.507567	0.512959	0.506744	0.514228
N0.HOG0002462	0.602993	2.91826e-06	0.531113	0.520478	0.512386	0.512386	0.0290127	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.517942	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0002505	0.151523	0.547972	0.531113	0.520478	0.512386	0.0185398	0.00979517	0.505035	0.505035	0.505328	0.505328	0.509074	0.0363393	0.517942	0.0268305	0.16829	0.0601581	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0002539	0.602993	0.0245313	0.531113	0.520478	0.512386	0.512386	0.0290127	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.517942	0.000163851	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0002540	0.602993	0.547972	0.531113	0.0306106	9.67871e-07	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.517942	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0002557	0.602993	0.0713534	0.531113	0.0206842	8.51512e-05	0.524313	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.0268305	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.00569069	0.51659	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
