HOG	n_species_present	n_max	n_min	total_genes	differential	exclusion_reason	excluded
N0.HOG0015444	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015445	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015446	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015447	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015448	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015449	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015450	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015451	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015452	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015453	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015454	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015455	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015456	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015457	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015458	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015459	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015460	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015461	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015462	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015463	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015464	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015465	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015466	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015467	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015468	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015469	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015470	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015471	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015472	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015473	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015474	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015475	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015476	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015477	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015478	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015479	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015480	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015481	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015483	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015484	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015485	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015486	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015487	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015488	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015489	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015490	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015491	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015492	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015493	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015494	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015495	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015496	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015497	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015498	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015499	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015500	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015501	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015502	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015503	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015504	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015505	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015506	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015507	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015508	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015509	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015510	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015511	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015512	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015513	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015514	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015515	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015516	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015517	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015518	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015519	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015520	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015521	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015522	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015523	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015524	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015525	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015526	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015527	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015528	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015529	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015530	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015531	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015532	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015533	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015534	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015535	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015536	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015537	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015538	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015539	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015540	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015541	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015542	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015543	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015544	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015545	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015546	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015547	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015548	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015549	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015550	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015551	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015552	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015553	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015554	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015555	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015556	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015557	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015558	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015559	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015560	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015561	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015562	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015563	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015564	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015565	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015566	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015567	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015568	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015569	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015570	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015571	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015572	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015573	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015574	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015575	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015576	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015577	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015578	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015579	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015580	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015581	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015582	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015583	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015584	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015585	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015586	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015587	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015588	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015589	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015590	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015591	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015592	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015593	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015594	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015595	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015596	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015597	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015598	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015599	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015600	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015601	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015602	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015603	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015604	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015605	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015606	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015607	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015608	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015609	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015610	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015611	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015612	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015613	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015614	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015615	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015616	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015617	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015618	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015619	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015620	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015621	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015622	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015623	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015624	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015625	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015626	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015627	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015628	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015629	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015630	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015631	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015632	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015633	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015634	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015635	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015636	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015637	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015638	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015639	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015640	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015641	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015642	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015643	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015644	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015645	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015646	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015647	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015648	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015649	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015650	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015651	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015652	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015653	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015654	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015655	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015656	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015657	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015658	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015659	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015660	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015661	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015662	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015664	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015665	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015666	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015667	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015668	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015669	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015670	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015671	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015672	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015673	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015674	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015675	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015676	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015677	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015679	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015680	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015681	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015683	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015684	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015685	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015686	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015687	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015688	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015689	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015690	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015691	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015692	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015693	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015694	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015695	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015696	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015697	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015698	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015699	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015700	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015701	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015702	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015703	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015704	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015705	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015706	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015707	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015708	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015709	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015710	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015711	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015712	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015713	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015714	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015715	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015716	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015717	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015718	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015719	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015720	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015721	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015722	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015723	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015724	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015725	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015726	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015727	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015728	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015729	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015730	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015731	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015732	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015733	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015734	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015735	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015736	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015737	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015738	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015739	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015740	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015741	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015742	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015743	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015744	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015745	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015746	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015747	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015748	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015749	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015750	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015751	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015752	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015753	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015754	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015755	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015756	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015757	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015758	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015759	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015760	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015761	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015762	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015763	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015764	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015765	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015766	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015767	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015768	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015769	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015770	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015771	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015772	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015773	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015774	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015775	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015776	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015777	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015778	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015779	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015780	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015781	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015782	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015783	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015784	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015785	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015786	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015787	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015788	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015789	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015790	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015791	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015792	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015793	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015794	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015795	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015796	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015797	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015798	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015799	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015800	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015801	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015802	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015803	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015804	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015805	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015806	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015807	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015808	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015809	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015810	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015811	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015812	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015813	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015814	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015815	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015816	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015817	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015818	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015819	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015820	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015821	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015822	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015823	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015824	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015825	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015826	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015827	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015828	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015829	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015830	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015831	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015832	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015833	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015834	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015835	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015836	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015837	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015838	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015839	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015840	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015841	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015842	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015843	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015844	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015845	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015846	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015847	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015848	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015849	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015850	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015851	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015852	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015853	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015854	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015855	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015856	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015857	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015858	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015859	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015860	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015861	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015862	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015863	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015864	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015865	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015866	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015867	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015868	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015869	0	0	0	0	0	empty_after_subset	TRUE
N0.HOG0015870	0	0	0	0	0	empty_after_subset	TRUE
