N0.HOG0000234	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0000235	1.38899e-61	7.07137e-43	2.06115e-33	1.90437e-26	1.55576e-20	2.47685e-16	
N0.HOG0000236	3.1323e-95	1.40019e-64	1.48722e-48	3.18744e-36	2.83077e-26	4.97293e-19	
N0.HOG0000237	1.76311e-14	5.40377e-12	1.21476e-10	1.91805e-09	1.15066e-08	2.41549e-10	
N0.HOG0000238	5.4757e-14	1.74193e-11	5.32791e-10	1.24191e-08	3.71726e-08	5.04946e-10	
N0.HOG0000239	1.28988e-16	1.46954e-16	5.75668e-16	2.36302e-14	2.01802e-12	3.68073e-12	
N0.HOG0000240	3.60434e-09	3.89855e-09	8.09939e-09	2.88049e-08	1.54657e-08	1.82451e-10	
N0.HOG0000241	1.61804e-29	1.75584e-24	1.29424e-20	4.68414e-17	6.38381e-14	1.7129e-11	
N0.HOG0000242	1.42963e-19	2.90118e-19	1.35023e-17	2.15985e-15	1.0118e-13	1.54202e-13	
N0.HOG0000244	4.39179e-61	2.60722e-41	9.65911e-32	1.4902e-24	1.16924e-18	2.75946e-14	
N0.HOG0000245	4.07083e-12	1.19879e-09	1.77901e-08	1.22631e-07	3.87088e-07	6.43831e-08	
N0.HOG0000246	2.72017e-05	2.72565e-05	2.78323e-05	2.78347e-05	1.52424e-05	3.56639e-07	
N0.HOG0000249	1.10777e-27	6.79137e-24	7.25129e-21	1.11237e-17	1.8992e-14	6.43156e-12	
N0.HOG0000250	7.38625e-17	2.26353e-14	5.16161e-13	1.0371e-11	5.39004e-11	2.91386e-11	
N0.HOG0000251	7.44922e-23	7.00271e-18	3.31931e-15	6.94777e-13	2.28783e-11	5.32949e-12	
N0.HOG0000252	0.00147369	0.00150284	0.00184674	0.00284409	0.00218856	5.81642e-05	
N0.HOG0000253	8.87887e-21	4.06722e-17	1.15278e-14	1.01499e-12	2.33027e-11	5.43835e-11	
N0.HOG0000254	6.0243e-08	2.28988e-07	2.63365e-06	5.89169e-06	5.46529e-06	1.38298e-08	
N0.HOG0000258	8.90682e-38	7.61489e-28	1.19547e-22	4.22225e-18	7.42252e-14	5.67179e-10	
N0.HOG0000259	9.865e-09	1.83003e-07	2.2787e-06	9.55046e-06	1.25034e-05	1.02403e-06	
N0.HOG0000260	7.07931e-46	1.67133e-33	2.43566e-27	3.91071e-22	4.42262e-17	2.88379e-12	
N0.HOG0000262	1.0448e-33	1.11654e-28	2.12827e-25	2.70184e-21	3.98317e-17	2.04322e-14	
N0.HOG0000263	8.39688e-62	1.89641e-45	4.27753e-36	2.72999e-28	1.79046e-21	2.27409e-16	
N0.HOG0000264	1.00052e-27	1.79734e-20	8.88509e-17	1.07709e-13	6.94125e-11	1.52903e-08	
N0.HOG0000265	1.22855e-12	1.44952e-12	6.40288e-12	9.44184e-11	2.29021e-10	9.31962e-12	
N0.HOG0000266	6.1009e-15	1.81608e-12	3.08111e-11	3.74879e-10	4.11855e-09	4.27337e-09	
N0.HOG0000268	8.79152e-10	2.63292e-07	4.66479e-06	4.95189e-05	0.000281545	0.000327699	
