label	HOG	foreground_top_k	annotation_set
Stage_pos	N13.HOG0005569	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0005581	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0005597	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0005610	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0005611	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0005655	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0005661	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0005664	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0005676	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0005678	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0005703	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0005709	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0005711	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0005713	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0005722	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0005723	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0005732	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0005741	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0005796	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0005823	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0005848	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0005941	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0005942	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0005949	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0005968	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0005980	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0006006	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0006010	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0006018	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0006032	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0006055	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0006074	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0006141	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0006200	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0006201	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0006216	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0006218	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0006237	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0006254	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0006301	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0006304	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0006309	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0006383	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0006417	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0006426	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0006456	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0006458	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0006512	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0006522	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0006585	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0006603	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0006604	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0006635	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0006652	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0006667	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0006670	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0006672	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0006689	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0006776	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0006803	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0006816	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0006822	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0006830	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0006857	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0006894	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0006939	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0006948	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0006993	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0007050	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0007090	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0007093	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0007103	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0007104	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0007123	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0007159	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0007176	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0007178	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0007194	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0007204	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0007309	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0007312	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0007319	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0007355	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0007368	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0007385	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0007405	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0007446	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0007471	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0007550	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0007572	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0007616	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0007619	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0007649	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0007679	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0007699	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0007711	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0007751	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0007756	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0007788	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0007863	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0007864	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0008028	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0008032	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0008074	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0008096	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0008125	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0008253	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0008258	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0008279	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0008308	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0008311	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0008319	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0008388	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0008409	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0008414	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0008418	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0008458	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0008499	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0008501	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0008518	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0008557	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0008565	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0008589	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0008728	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0008749	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0008757	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0008795	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0008910	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0008919	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0009119	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0009138	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0009185	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0009195	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0009196	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0009225	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0009304	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0009321	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0009354	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0009426	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0009435	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0009450	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0009470	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0009479	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0009509	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0009524	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0009534	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0009545	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0009575	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0009595	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0009618	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0009666	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0009670	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0009717	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0009755	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0009802	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0009814	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0009831	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0009851	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0009888	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0009960	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0009984	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0009996	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0010043	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0010048	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0010143	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0010154	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0010228	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0010276	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0010427	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0010430	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0010506	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0010530	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0010547	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0010567	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0010580	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0010600	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0010602	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0010688	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0010713	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0010737	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0010752	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0010840	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0010872	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0010880	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0010946	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0010956	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0010965	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0010997	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0011047	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0011240	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0011311	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0011485	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0011688	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0000436	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0000502	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0000543	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0000696	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0000753	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0000815	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0000825	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0000946	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0000959	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0001361	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0001368	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0001477	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0001768	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0001833	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0001911	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0001933	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0001981	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0002248	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0002352	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0002353	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0002448	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0002457	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0002467	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0002468	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0002578	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0002859	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0002877	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0002900	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0002917	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0002920	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0002966	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0003031	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0003064	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0003094	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0003133	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0003134	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0003182	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0003185	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0003192	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0003278	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0003410	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0003417	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0003445	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0003466	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0003499	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0003623	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0003861	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0004029	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0004270	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0004284	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0004303	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0004312	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0004313	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0004324	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0004368	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0004407	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0004439	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0004584	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0004585	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0004697	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0004734	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0004856	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0004889	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0004930	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0004951	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0004981	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0005008	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0005009	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0005068	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0005148	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0005151	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0005209	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0005272	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0005325	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0005415	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0005486	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0005564	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0005573	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0005593	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0005649	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0005812	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0005816	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0005841	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0005854	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0005936	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0005979	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0005984	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0005994	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0006017	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0006022	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0006038	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0006068	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0006070	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0006097	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0006103	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0006125	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0006128	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0006148	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0006150	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0006164	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0006184	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0006193	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0006239	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0006252	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0006271	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0006272	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0006274	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0006279	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0006302	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0006344	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0006365	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0006379	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0006445	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0006471	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0006472	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0006492	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0006498	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0006509	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0006564	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0006612	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0006628	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0006709	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0006712	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0006748	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0006755	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0006774	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0006787	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0006790	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0006793	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0006807	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0006848	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0006923	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0006930	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0006937	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0006976	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0007041	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0007097	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0007098	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0007119	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0007158	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0007182	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0007188	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0007215	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0007258	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0007272	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0007279	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0007287	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0007318	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0007335	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0007342	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0007344	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0007346	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0007354	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0007394	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0007435	300	final_direct_conserved_plus_Dmel_experimental
Stage_neg	N13.HOG0007449	300	final_direct_conserved_plus_Dmel_experimental
