annotation_set	foreground_top_k	topGO_algorithm	topGO_statistic	nodeSize	multiple_testing_correction	label	ontology	GO.ID	Term	Annotated	Significant	Expected	FoldEnrichment	p	algorithm	Members_n	MembersStr	definition
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	MF	GO:0004713	protein tyrosine kinase activity	33	8	2.29	3.493449781659389	0.00146	weight01	8	N13.HOG0004252;N13.HOG0004580;N13.HOG0004620;N13.HOG0004652;N13.HOG0005722;N13.HOG0006141;N13.HOG0006667;N13.HOG0007368	Catalysis of the reaction: ATP + a protein tyrosine = ADP + protein tyrosine phosphate.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	MF	GO:0042803	protein homodimerization activity	255	30	17.7	1.6949152542372883	0.00247	weight01	30	N13.HOG0000700;N13.HOG0000931;N13.HOG0001430;N13.HOG0002101;N13.HOG0002374;N13.HOG0002533;N13.HOG0002535;N13.HOG0002731;N13.HOG0002732;N13.HOG0004009;N13.HOG0004062;N13.HOG0004883;N13.HOG0004926;N13.HOG0005004;N13.HOG0005134;N13.HOG0005252;N13.HOG0005542;N13.HOG0005569;N13.HOG0005941;N13.HOG0006201;N13.HOG0006512;N13.HOG0006894;N13.HOG0006993;N13.HOG0007050;N13.HOG0007405;N13.HOG0007616;N13.HOG0007699;N13.HOG0007863;N13.HOG0008308;N13.HOG0008418	Binding to an identical protein to form a homodimer.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	MF	GO:0019901	protein kinase binding	206	29	14.3	2.027972027972028	0.0029	weight01	29	N13.HOG0000931;N13.HOG0001944;N13.HOG0002533;N13.HOG0002643;N13.HOG0002644;N13.HOG0003398;N13.HOG0004256;N13.HOG0004432;N13.HOG0004652;N13.HOG0004920;N13.HOG0005125;N13.HOG0005196;N13.HOG0005569;N13.HOG0005723;N13.HOG0006018;N13.HOG0006141;N13.HOG0006522;N13.HOG0006672;N13.HOG0007309;N13.HOG0007368;N13.HOG0007616;N13.HOG0007863;N13.HOG0008308;N13.HOG0008418;N13.HOG0008458;N13.HOG0008518;N13.HOG0008557;N13.HOG0009185;N13.HOG0010228	Binding to a protein kinase, any enzyme that catalyzes the transfer of a phosphate group, usually from ATP, to a protein substrate.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	MF	GO:0008092	cytoskeletal protein binding	273	50	18.95	2.638522427440633	0.00316	weight01	50	N13.HOG0000931;N13.HOG0002158;N13.HOG0002374;N13.HOG0002643;N13.HOG0002644;N13.HOG0003121;N13.HOG0003398;N13.HOG0004009;N13.HOG0004062;N13.HOG0004118;N13.HOG0004256;N13.HOG0004558;N13.HOG0005038;N13.HOG0005052;N13.HOG0005125;N13.HOG0005256;N13.HOG0005377;N13.HOG0005457;N13.HOG0005480;N13.HOG0005569;N13.HOG0005581;N13.HOG0005597;N13.HOG0005709;N13.HOG0005711;N13.HOG0005741;N13.HOG0005848;N13.HOG0006018;N13.HOG0006141;N13.HOG0006304;N13.HOG0006383;N13.HOG0006522;N13.HOG0006585;N13.HOG0006635;N13.HOG0006948;N13.HOG0007176;N13.HOG0007355;N13.HOG0007368;N13.HOG0007788;N13.HOG0008028;N13.HOG0008253;N13.HOG0008388;N13.HOG0008418;N13.HOG0008499;N13.HOG0008501;N13.HOG0008557;N13.HOG0008749;N13.HOG0009185;N13.HOG0009426;N13.HOG0009450;N13.HOG0009802	Binding to a protein component of a cytoskeleton (actin, microtubule, or intermediate filament cytoskeleton).
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	MF	GO:0003700	DNA-binding transcription factor activity	239	40	16.59	2.4110910186859553	0.00334	weight01	40	N13.HOG0000655;N13.HOG0001944;N13.HOG0002513;N13.HOG0002535;N13.HOG0002731;N13.HOG0002732;N13.HOG0003121;N13.HOG0003867;N13.HOG0003884;N13.HOG0004009;N13.HOG0004082;N13.HOG0004476;N13.HOG0004691;N13.HOG0004716;N13.HOG0004933;N13.HOG0004947;N13.HOG0005004;N13.HOG0005196;N13.HOG0005432;N13.HOG0005452;N13.HOG0005532;N13.HOG0005542;N13.HOG0005655;N13.HOG0005848;N13.HOG0006074;N13.HOG0006218;N13.HOG0006512;N13.HOG0006816;N13.HOG0006939;N13.HOG0007090;N13.HOG0007649;N13.HOG0007864;N13.HOG0008311;N13.HOG0008757;N13.HOG0009138;N13.HOG0009524;N13.HOG0009666;N13.HOG0009831;N13.HOG0010567;N13.HOG0010737	A transcription regulator activity that modulates transcription of gene sets via selective and non-covalent binding to a specific double-stranded genomic DNA sequence (sometimes referred to as a motif) within a cis-regulatory region. Regulatory regions include promoters (proximal and distal) and enhancers. Genes are transcriptional units, and include bacterial operons.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	MF	GO:0046982	protein heterodimerization activity	142	19	9.86	1.926977687626775	0.00383	weight01	19	N13.HOG0000700;N13.HOG0001944;N13.HOG0002374;N13.HOG0002533;N13.HOG0002643;N13.HOG0002644;N13.HOG0003121;N13.HOG0004432;N13.HOG0004705;N13.HOG0005004;N13.HOG0005196;N13.HOG0005542;N13.HOG0005941;N13.HOG0006201;N13.HOG0006218;N13.HOG0006304;N13.HOG0007405;N13.HOG0009524;N13.HOG0010567	Binding to a nonidentical protein to form a heterodimer.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	MF	GO:0005543	phospholipid binding	110	15	7.64	1.9633507853403143	0.00507	weight01	15	N13.HOG0000700;N13.HOG0002012;N13.HOG0002374;N13.HOG0003337;N13.HOG0005569;N13.HOG0005611;N13.HOG0006237;N13.HOG0007178;N13.HOG0007616;N13.HOG0007699;N13.HOG0008279;N13.HOG0008458;N13.HOG0008757;N13.HOG0009575;N13.HOG0010506	Binding to a phospholipid, a class of lipids containing phosphoric acid as a mono- or diester.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	MF	GO:0035591	signaling adaptor activity	32	7	2.22	3.153153153153153	0.00536	weight01	7	N13.HOG0003398;N13.HOG0004432;N13.HOG0006301;N13.HOG0006426;N13.HOG0007309;N13.HOG0008518;N13.HOG0008749	The binding activity of a molecule that brings together two or more molecules in a signaling pathway, permitting those molecules to function in a coordinated way. Adaptor molecules themselves do not have catalytic activity.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	MF	GO:0005126	cytokine receptor binding	34	7	2.36	2.9661016949152543	0.0076	weight01	7	N13.HOG0002643;N13.HOG0002644;N13.HOG0004432;N13.HOG0005941;N13.HOG0006201;N13.HOG0006672;N13.HOG0009575	Binding to a cytokine receptor.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	MF	GO:0051015	actin filament binding	43	8	2.98	2.684563758389262	0.00834	weight01	8	N13.HOG0004118;N13.HOG0005377;N13.HOG0005457;N13.HOG0005741;N13.HOG0006141;N13.HOG0006304;N13.HOG0008418;N13.HOG0008501	Binding to an actin filament, also known as F-actin, a helical filamentous polymer of globular G-actin subunits.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	MF	GO:0019904	protein domain specific binding	236	38	16.38	2.31990231990232	0.00927	weight01	38	N13.HOG0002374;N13.HOG0002535;N13.HOG0002643;N13.HOG0002644;N13.HOG0004432;N13.HOG0004883;N13.HOG0005196;N13.HOG0005427;N13.HOG0005432;N13.HOG0005569;N13.HOG0005711;N13.HOG0005848;N13.HOG0006141;N13.HOG0006237;N13.HOG0006426;N13.HOG0006585;N13.HOG0006667;N13.HOG0006672;N13.HOG0006948;N13.HOG0007104;N13.HOG0007176;N13.HOG0007178;N13.HOG0007309;N13.HOG0007368;N13.HOG0007616;N13.HOG0007679;N13.HOG0007863;N13.HOG0008096;N13.HOG0008125;N13.HOG0008388;N13.HOG0008418;N13.HOG0008458;N13.HOG0008749;N13.HOG0009354;N13.HOG0009450;N13.HOG0009960;N13.HOG0010427;N13.HOG0010752	Binding to a specific domain of a protein.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	MF	GO:0003713	transcription coactivator activity	92	13	6.39	2.0344287949921753	0.01012	weight01	13	N13.HOG0001944;N13.HOG0004716;N13.HOG0004978;N13.HOG0005196;N13.HOG0005452;N13.HOG0006993;N13.HOG0007319;N13.HOG0007446;N13.HOG0007649;N13.HOG0008096;N13.HOG0009960;N13.HOG0010567;N13.HOG0010752	A transcription coregulator activity that activates or increases the transcription of specific gene sets via binding to a DNA-binding transcription factor at a specific genomic locus, either on its own or as part of a complex. Coactivators often act by altering chromatin structure and modifications. For example, one class of transcription coactivators modifies chromatin structure through covalent modification of histones. A second class remodels the conformation of chromatin in an ATP-dependent fashion. A third class modulates interactions of DNA-bound DNA-binding transcription factors with other transcription coregulators. A fourth class of coactivator activity is the bridging of a DNA-binding transcription factor to the general (basal) transcription machinery. The Mediator complex, which bridges sequence-specific DNA binding transcription factors and RNA polymerase, is also a transcription coactivator.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	MF	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	152	22	10.55	2.0853080568720377	0.01053	weight01	22	N13.HOG0001944;N13.HOG0002513;N13.HOG0002731;N13.HOG0002732;N13.HOG0003121;N13.HOG0003884;N13.HOG0004082;N13.HOG0004716;N13.HOG0004933;N13.HOG0004947;N13.HOG0005004;N13.HOG0005432;N13.HOG0006816;N13.HOG0007090;N13.HOG0007649;N13.HOG0008125;N13.HOG0009138;N13.HOG0009304;N13.HOG0009524;N13.HOG0009666;N13.HOG0010567;N13.HOG0010737	Binding to a specific sequence of DNA that is part of a regulatory region that controls the transcription of a gene or cistron by RNA polymerase II.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	MF	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	115	15	7.98	1.8796992481203008	0.01228	weight01	15	N13.HOG0001944;N13.HOG0002513;N13.HOG0002731;N13.HOG0003121;N13.HOG0004082;N13.HOG0004716;N13.HOG0005004;N13.HOG0005432;N13.HOG0007090;N13.HOG0007649;N13.HOG0008125;N13.HOG0009524;N13.HOG0009666;N13.HOG0010567;N13.HOG0010737	Binding to a specific upstream regulatory DNA sequence (transcription factor recognition sequence or binding site) located in cis relative to the transcription start site (i.e., on the same strand of DNA) of a gene transcribed by RNA polymerase II.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	MF	GO:0017022	myosin binding	38	7	2.64	2.6515151515151514	0.01407	weight01	7	N13.HOG0000931;N13.HOG0003398;N13.HOG0005711;N13.HOG0005848;N13.HOG0007355;N13.HOG0008557;N13.HOG0008749	Binding to a myosin; myosins are any of a superfamily of molecular motor proteins that bind to actin and use the energy of ATP hydrolysis to generate force and movement along actin filaments.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	MF	GO:0003714	transcription corepressor activity	57	9	3.96	2.272727272727273	0.01541	weight01	9	N13.HOG0001764;N13.HOG0002513;N13.HOG0002535;N13.HOG0004082;N13.HOG0005432;N13.HOG0005480;N13.HOG0006218;N13.HOG0007319;N13.HOG0010713	A transcription coregulator activity that represses or decreases the transcription of specific gene sets via binding to a DNA-binding transcription factor at a specific genomic locus, either on its own or as part of a complex. Corepressors often act by altering chromatin structure and modifications. For example, one class of transcription corepressors modifies chromatin structure through covalent modification of histones. A second class remodels the conformation of chromatin in an ATP-dependent fashion. A third class modulates interactions of DNA-bound DNA-binding transcription factors with other transcription coregulators.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	MF	GO:0003777	microtubule motor activity	40	7	2.78	2.5179856115107917	0.01846	weight01	7	N13.HOG0004118;N13.HOG0005035;N13.HOG0006018;N13.HOG0006522;N13.HOG0007788;N13.HOG0009545;N13.HOG0009802	A motor activity that generates movement along a microtubule, driven by ATP hydrolysis.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	MF	GO:0000976	transcription cis-regulatory region binding	193	28	13.4	2.08955223880597	0.01849	weight01	28	N13.HOG0001944;N13.HOG0002513;N13.HOG0002535;N13.HOG0002731;N13.HOG0002732;N13.HOG0003121;N13.HOG0003884;N13.HOG0004082;N13.HOG0004716;N13.HOG0004933;N13.HOG0004947;N13.HOG0005004;N13.HOG0005125;N13.HOG0005432;N13.HOG0005452;N13.HOG0006816;N13.HOG0007090;N13.HOG0007319;N13.HOG0007649;N13.HOG0008125;N13.HOG0008311;N13.HOG0008757;N13.HOG0009138;N13.HOG0009304;N13.HOG0009524;N13.HOG0009666;N13.HOG0010567;N13.HOG0010737	Binding to a specific sequence of DNA that is part of a regulatory region that controls transcription of that section of the DNA. The transcribed region might be described as a gene, cistron, or operon.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	MF	GO:0043565	sequence-specific DNA binding	247	37	17.15	2.1574344023323615	0.01938	weight01	37	N13.HOG0000645;N13.HOG0000655;N13.HOG0001944;N13.HOG0002513;N13.HOG0002535;N13.HOG0002731;N13.HOG0002732;N13.HOG0003121;N13.HOG0003884;N13.HOG0004082;N13.HOG0004476;N13.HOG0004716;N13.HOG0004883;N13.HOG0004933;N13.HOG0004947;N13.HOG0005004;N13.HOG0005125;N13.HOG0005432;N13.HOG0005452;N13.HOG0005655;N13.HOG0006018;N13.HOG0006218;N13.HOG0006512;N13.HOG0006816;N13.HOG0007090;N13.HOG0007319;N13.HOG0007649;N13.HOG0008125;N13.HOG0008311;N13.HOG0008757;N13.HOG0009138;N13.HOG0009304;N13.HOG0009524;N13.HOG0009666;N13.HOG0009831;N13.HOG0010567;N13.HOG0010737	Binding to DNA of a specific nucleotide composition, e.g. GC-rich DNA binding, or with a specific sequence motif or type of DNA e.g. promotor binding or rDNA binding.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0030027	lamellipodium	53	23	3.55	6.47887323943662	3.9e-14	weight01	23	N13.HOG0002643;N13.HOG0002644;N13.HOG0003337;N13.HOG0004062;N13.HOG0004256;N13.HOG0005052;N13.HOG0005196;N13.HOG0005252;N13.HOG0005256;N13.HOG0005569;N13.HOG0005823;N13.HOG0006006;N13.HOG0006141;N13.HOG0006304;N13.HOG0006585;N13.HOG0006635;N13.HOG0007176;N13.HOG0007368;N13.HOG0008418;N13.HOG0008757;N13.HOG0009185;N13.HOG0009354;N13.HOG0009996	A thin sheetlike process extended by the leading edge of a migrating cell or extending cell process; contains a dense meshwork of actin filaments.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0005912	adherens junction	91	28	6.1	4.59016393442623	1.7e-12	weight01	28	N13.HOG0002643;N13.HOG0002644;N13.HOG0003398;N13.HOG0004256;N13.HOG0004432;N13.HOG0004613;N13.HOG0004926;N13.HOG0005196;N13.HOG0005256;N13.HOG0005377;N13.HOG0005480;N13.HOG0005569;N13.HOG0005581;N13.HOG0005711;N13.HOG0005723;N13.HOG0005848;N13.HOG0006141;N13.HOG0006304;N13.HOG0006585;N13.HOG0006635;N13.HOG0006667;N13.HOG0007176;N13.HOG0007178;N13.HOG0007368;N13.HOG0008388;N13.HOG0008418;N13.HOG0008565;N13.HOG0009354	A cell-cell junction composed of the epithelial cadherin-catenin complex. The epithelial cadherins, or E-cadherins, of each interacting cell extend through the plasma membrane into the extracellular space and bind to each other. The E-cadherins bind to catenins on the cytoplasmic side of the membrane, where the E-cadherin-catenin complex binds to cytoskeletal components and regulatory and signaling molecules.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0045179	apical cortex	26	12	1.74	6.8965517241379315	2.6e-8	weight01	12	N13.HOG0002101;N13.HOG0003398;N13.HOG0004009;N13.HOG0004022;N13.HOG0004256;N13.HOG0004978;N13.HOG0005432;N13.HOG0005480;N13.HOG0005723;N13.HOG0006141;N13.HOG0006672;N13.HOG0008418	The region that lies just beneath the plasma membrane on the apical edge of a cell.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0032432	actin filament bundle	20	10	1.34	7.462686567164178	1.6e-7	weight01	10	N13.HOG0000931;N13.HOG0004062;N13.HOG0004652;N13.HOG0005377;N13.HOG0005709;N13.HOG0005848;N13.HOG0006585;N13.HOG0007368;N13.HOG0008418;N13.HOG0009996	An assembly of actin filaments that are on the same axis but may be oriented with the same or opposite polarities and may be packed with different levels of tightness.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0042641	actomyosin	23	10	1.54	6.4935064935064934	8.1e-7	weight01	10	N13.HOG0004062;N13.HOG0004118;N13.HOG0004652;N13.HOG0005377;N13.HOG0005709;N13.HOG0005848;N13.HOG0006585;N13.HOG0007368;N13.HOG0008418;N13.HOG0009996	Any complex of actin, myosin, and accessory proteins.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0005886	plasma membrane	927	113	62.1	1.8196457326892108	7.2e-6	weight01	113	N13.HOG0000373;N13.HOG0000384;N13.HOG0000700;N13.HOG0000931;N13.HOG0001915;N13.HOG0002101;N13.HOG0002200;N13.HOG0002374;N13.HOG0002533;N13.HOG0002535;N13.HOG0002643;N13.HOG0002644;N13.HOG0002977;N13.HOG0003337;N13.HOG0003398;N13.HOG0003908;N13.HOG0004009;N13.HOG0004022;N13.HOG0004256;N13.HOG0004432;N13.HOG0004558;N13.HOG0004580;N13.HOG0004613;N13.HOG0004652;N13.HOG0004668;N13.HOG0004705;N13.HOG0004848;N13.HOG0004926;N13.HOG0004971;N13.HOG0004978;N13.HOG0005038;N13.HOG0005050;N13.HOG0005052;N13.HOG0005196;N13.HOG0005256;N13.HOG0005377;N13.HOG0005427;N13.HOG0005432;N13.HOG0005434;N13.HOG0005457;N13.HOG0005480;N13.HOG0005569;N13.HOG0005581;N13.HOG0005611;N13.HOG0005664;N13.HOG0005678;N13.HOG0005711;N13.HOG0005722;N13.HOG0005741;N13.HOG0005796;N13.HOG0005823;N13.HOG0005848;N13.HOG0006006;N13.HOG0006055;N13.HOG0006141;N13.HOG0006200;N13.HOG0006216;N13.HOG0006237;N13.HOG0006301;N13.HOG0006304;N13.HOG0006309;N13.HOG0006426;N13.HOG0006585;N13.HOG0006603;N13.HOG0006635;N13.HOG0006667;N13.HOG0006672;N13.HOG0006776;N13.HOG0006948;N13.HOG0007093;N13.HOG0007159;N13.HOG0007176;N13.HOG0007178;N13.HOG0007194;N13.HOG0007204;N13.HOG0007368;N13.HOG0007385;N13.HOG0007405;N13.HOG0007616;N13.HOG0007679;N13.HOG0007756;N13.HOG0007788;N13.HOG0007863;N13.HOG0008028;N13.HOG0008074;N13.HOG0008096;N13.HOG0008258;N13.HOG0008308;N13.HOG0008319;N13.HOG0008388;N13.HOG0008409;N13.HOG0008418;N13.HOG0008458;N13.HOG0008518;N13.HOG0008557;N13.HOG0008565;N13.HOG0008749;N13.HOG0008757;N13.HOG0008919;N13.HOG0009195;N13.HOG0009321;N13.HOG0009354;N13.HOG0009450;N13.HOG0009575;N13.HOG0009618;N13.HOG0009996;N13.HOG0010228;N13.HOG0010276;N13.HOG0010427;N13.HOG0010506;N13.HOG0010547;N13.HOG0010602;N13.HOG0010752	The membrane surrounding a cell that separates the cell from its external environment. It consists of a phospholipid bilayer and associated proteins.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0032154	cleavage furrow	30	10	2.01	4.975124378109453	1.4e-5	weight01	10	N13.HOG0002643;N13.HOG0002644;N13.HOG0004009;N13.HOG0004256;N13.HOG0005038;N13.HOG0005377;N13.HOG0005741;N13.HOG0006309;N13.HOG0006635;N13.HOG0007176	The cleavage furrow is a plasma membrane invagination at the cell division site. The cleavage furrow begins as a shallow groove and eventually deepens to divide the cytoplasm.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0005925	focal adhesion	43	12	2.88	4.166666666666667	1.5e-5	weight01	12	N13.HOG0002643;N13.HOG0002644;N13.HOG0004432;N13.HOG0005256;N13.HOG0005377;N13.HOG0005480;N13.HOG0006585;N13.HOG0006635;N13.HOG0007176;N13.HOG0007368;N13.HOG0008388;N13.HOG0009354	A cell-substrate junction that anchors the cell to the extracellular matrix and that forms a point of termination of actin filaments. In insects focal adhesion has also been referred to as hemi-adherens junction (HAJ).
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0032587	ruffle membrane	32	10	2.14	4.672897196261682	2.6e-5	weight01	10	N13.HOG0002643;N13.HOG0002644;N13.HOG0004256;N13.HOG0004978;N13.HOG0005256;N13.HOG0005581;N13.HOG0006948;N13.HOG0007194;N13.HOG0008388;N13.HOG0008418	The portion of the plasma membrane surrounding a ruffle.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0048471	perinuclear region of cytoplasm	259	35	17.35	2.0172910662824206	3.3e-5	weight01	35	N13.HOG0002101;N13.HOG0002158;N13.HOG0002643;N13.HOG0002644;N13.HOG0003908;N13.HOG0004009;N13.HOG0004256;N13.HOG0004432;N13.HOG0004668;N13.HOG0004705;N13.HOG0004978;N13.HOG0005038;N13.HOG0005125;N13.HOG0005196;N13.HOG0005252;N13.HOG0005597;N13.HOG0005711;N13.HOG0005941;N13.HOG0005968;N13.HOG0006141;N13.HOG0006201;N13.HOG0006426;N13.HOG0006522;N13.HOG0006667;N13.HOG0006672;N13.HOG0007194;N13.HOG0007312;N13.HOG0007368;N13.HOG0007616;N13.HOG0007863;N13.HOG0008074;N13.HOG0008319;N13.HOG0008557;N13.HOG0008910;N13.HOG0010506	Cytoplasm situated near, or occurring around, the nucleus.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0031594	neuromuscular junction	69	15	4.62	3.2467532467532467	3.5e-5	weight01	15	N13.HOG0002374;N13.HOG0002492;N13.HOG0002643;N13.HOG0002644;N13.HOG0004652;N13.HOG0005427;N13.HOG0005741;N13.HOG0006055;N13.HOG0006237;N13.HOG0006301;N13.HOG0007204;N13.HOG0007616;N13.HOG0008418;N13.HOG0009450;N13.HOG0010228	The junction between the axon of a motor neuron and a muscle fiber. In response to the arrival of action potentials, the presynaptic button releases molecules of neurotransmitters into the synaptic cleft. These diffuse across the cleft and transmit the signal to the postsynaptic membrane of the muscle fiber, leading to a change in post-synaptic potential.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0030424	axon	268	44	17.95	2.4512534818941507	5.4e-5	weight01	44	N13.HOG0000931;N13.HOG0001430;N13.HOG0002374;N13.HOG0002492;N13.HOG0002513;N13.HOG0002525;N13.HOG0002533;N13.HOG0003908;N13.HOG0004022;N13.HOG0004256;N13.HOG0004652;N13.HOG0004926;N13.HOG0005196;N13.HOG0005427;N13.HOG0005551;N13.HOG0005611;N13.HOG0005678;N13.HOG0005711;N13.HOG0005722;N13.HOG0005741;N13.HOG0005796;N13.HOG0006055;N13.HOG0006141;N13.HOG0006301;N13.HOG0006304;N13.HOG0006522;N13.HOG0006585;N13.HOG0006635;N13.HOG0006667;N13.HOG0006993;N13.HOG0007050;N13.HOG0007204;N13.HOG0007368;N13.HOG0007616;N13.HOG0008074;N13.HOG0008096;N13.HOG0008418;N13.HOG0008501;N13.HOG0008557;N13.HOG0009354;N13.HOG0009450;N13.HOG0009575;N13.HOG0009802;N13.HOG0010228	The long process of a neuron that conducts nerve impulses, usually away from the cell body to the terminals and varicosities, which are sites of storage and release of neurotransmitter.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0001726	ruffle	55	18	3.68	4.891304347826087	5.9e-5	weight01	18	N13.HOG0002643;N13.HOG0002644;N13.HOG0003908;N13.HOG0004062;N13.HOG0004256;N13.HOG0004978;N13.HOG0005256;N13.HOG0005581;N13.HOG0005611;N13.HOG0006141;N13.HOG0006426;N13.HOG0006948;N13.HOG0007176;N13.HOG0007194;N13.HOG0008388;N13.HOG0008418;N13.HOG0008757;N13.HOG0009996	Projection at the leading edge of a crawling cell; the protrusions are supported by a microfilament meshwork.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0099568	cytoplasmic region	214	35	14.34	2.4407252440725244	6.3e-5	weight01	35	N13.HOG0000931;N13.HOG0002101;N13.HOG0002374;N13.HOG0002492;N13.HOG0002643;N13.HOG0002644;N13.HOG0003398;N13.HOG0003908;N13.HOG0004009;N13.HOG0004022;N13.HOG0004256;N13.HOG0004920;N13.HOG0004978;N13.HOG0005038;N13.HOG0005052;N13.HOG0005196;N13.HOG0005252;N13.HOG0005256;N13.HOG0005432;N13.HOG0005480;N13.HOG0005723;N13.HOG0005741;N13.HOG0005968;N13.HOG0006018;N13.HOG0006141;N13.HOG0006522;N13.HOG0006672;N13.HOG0007176;N13.HOG0007368;N13.HOG0007788;N13.HOG0008418;N13.HOG0008557;N13.HOG0009185;N13.HOG0009802;N13.HOG0010427	Any (proper) part of the cytoplasm of a single cell of sufficient size to still be considered cytoplasm.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0009986	cell surface	94	20	6.3	3.174603174603175	8.5e-5	weight01	20	N13.HOG0000700;N13.HOG0000931;N13.HOG0002051;N13.HOG0002643;N13.HOG0002644;N13.HOG0004118;N13.HOG0004613;N13.HOG0004652;N13.HOG0005427;N13.HOG0005711;N13.HOG0005722;N13.HOG0005823;N13.HOG0005848;N13.HOG0006055;N13.HOG0006200;N13.HOG0007093;N13.HOG0007863;N13.HOG0008096;N13.HOG0009888;N13.HOG0009996	The external part of the cell wall and/or plasma membrane.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0055037	recycling endosome	66	14	4.42	3.167420814479638	8.5e-5	weight01	14	N13.HOG0000700;N13.HOG0002643;N13.HOG0002644;N13.HOG0003908;N13.HOG0004009;N13.HOG0005611;N13.HOG0006237;N13.HOG0006426;N13.HOG0007050;N13.HOG0008308;N13.HOG0008501;N13.HOG0008728;N13.HOG0008910;N13.HOG0010752	An organelle consisting of a network of tubules that functions in targeting molecules, such as receptors transporters and lipids, to the plasma membrane.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0005938	cell cortex	143	32	9.58	3.3402922755741127	1.7e-4	weight01	32	N13.HOG0002101;N13.HOG0002374;N13.HOG0002492;N13.HOG0003398;N13.HOG0003908;N13.HOG0004009;N13.HOG0004022;N13.HOG0004256;N13.HOG0004613;N13.HOG0004920;N13.HOG0004978;N13.HOG0005038;N13.HOG0005052;N13.HOG0005196;N13.HOG0005252;N13.HOG0005256;N13.HOG0005432;N13.HOG0005480;N13.HOG0005723;N13.HOG0005741;N13.HOG0005968;N13.HOG0006018;N13.HOG0006141;N13.HOG0006522;N13.HOG0006672;N13.HOG0007176;N13.HOG0007368;N13.HOG0008418;N13.HOG0008518;N13.HOG0008557;N13.HOG0009185;N13.HOG0010427	The region of a cell that lies just beneath the plasma membrane and often, but not always, contains a network of actin filaments and associated proteins.
