sample	Vv154	Vv155	Vv156	Vv158	Vv160	Vv161	Vv165	Vv166	Vv168	Vv169	Vv171	Vv172	Vv175	Vv176	Vv181	Vv183	Vv184	Vv187	Vv188	Vv190	Vv191	Vv193	Vv194	Vv195	Vv197	Vv199	Vv200	Vv201	Vv202	Vv204	Vv205	Vv207	Vv208	Vv210	Vv211	Vv214	Vv215	Vv217	Vv218	Vv219	Vv220	Vv223	Vv224	Vv226	Vv227	Vv228	Vv230	Vv231	Vv232	Vv235	Vv236	Vv239	Vv241	Vv242	Vv243	Vv245	Vv246	Vv248	Vv250	Vv251	Vv252	Vv254	Vv255	Vv257	Vv258	Vv259
Vv242	171.571953183496	175.386994424569	196.122213157895	193.566612731577	172.214152557385	169.989373889359	157.404263687288	156.161705005027	137.202536505618	133.228798156535	201.527522809856	183.106215434769	187.976236500874	191.556764945892	177.240359411177	135.550246162605	147.075082350385	135.554993921852	138.047243457801	181.784886123546	181.267278829042	185.796000991258	196.08592816788	192.004639184475	174.198043944047	177.882630913884	167.284550543481	163.207941878703	154.369331983483	65.6312137441834	136.298645158962	185.864955422519	190.815740414471	190.946993632054	186.359257733226	183.806111979108	159.294468578682	176.967343664806	184.057428587188	157.389141735747	182.338757099891	109.078793157033	70.9931007511905	184.271702777185	175.852964069424	177.306074223189	180.687572131373	178.086521224651	179.363392277455	174.635630093719	169.590887103031	172.927586372409	41.0578055810254	0	192.944821010916	192.089680151124	173.89069537235	179.673610746709	177.181606116035	180.030570342508	177.331580151612	175.662871234793	160.308897320825	154.977733971889	85.5783983389325	56.8919314320701
Vv243	123.921878014641	128.221300859942	90.7101956197773	72.7392318065354	150.912982558308	151.934527327287	204.685623863862	201.050114337812	206.846928276141	204.016157137822	76.105735567793	113.091029195966	108.608468732407	112.242416046201	175.333594088444	210.406524383863	204.447418051148	194.569217622826	207.520615724723	111.400646425398	114.536086089743	86.2525705461566	103.297377388305	126.926717374354	113.812542628974	167.973083693499	177.714316918601	189.96931401814	204.04111590002	208.551297333725	195.561859119691	133.351807112344	103.098550627132	116.445906368552	103.94386335573	117.204722741083	121.08897082937	156.323436414295	177.157098461708	194.243210956836	198.975335665691	196.17915400287	201.562833437137	92.3668060986558	116.945107834836	115.593047161861	100.674704176711	145.359960369511	145.911050688482	167.844317873812	172.050312698601	181.825295780731	195.559523426817	192.944821010916	0	59.4739364457878	108.597229081227	112.539698910264	146.109006584355	136.461596176738	175.773226023728	165.32868500717	189.023421214721	188.012713705854	203.380956560334	206.308932916012
Vv245	112.140046783541	119.023092425281	99.3679858311753	75.6156963302023	161.57490209545	161.435977456072	208.869195803998	206.444745745856	209.343171034199	205.108025702185	88.4065222282891	94.7494647764649	119.447593881421	124.358639754925	183.518670635304	212.792697240323	207.382934720499	194.913642257878	209.314671111157	100.844452379967	106.041422167573	83.2934871392762	107.687682221876	141.324228583199	114.885469683881	175.910300242411	184.132894661618	195.23088723819	205.00590290741	206.686982840767	196.358815032093	122.251344366473	102.06714563592	109.997283076656	88.5733672666722	114.069659607283	121.848449281944	163.29672987858	182.402528758169	194.220111643619	199.125843437606	189.338159427927	196.508522305938	92.3631683987313	109.686304970979	122.018583613745	104.154095104202	156.335799933048	160.456605405375	176.338557591894	179.573320860967	184.975827419712	195.595339484068	192.089680151124	59.4739364457878	0	115.461761049513	122.288118011564	157.874458375614	153.699400288439	180.858750179101	172.79470360176	190.494636069448	187.490039492997	198.650581380748	204.673509172951
Vv246	119.975374603191	132.96961830473	118.397503023453	111.885094434169	109.035790960832	109.462720000576	166.679043860154	172.798119310687	211.207987351676	207.888537262994	120.39504461003	118.356838628838	91.8484546473697	99.2945521134563	127.468161120262	178.287535157202	169.519724288069	193.604410973519	206.956486983613	103.244260166577	115.241734648273	88.1176158544893	106.073456103404	104.417051051694	74.286334950407	119.769674373019	135.576120432007	147.684845429113	177.939965328508	189.825796123853	195.748701556753	136.54732157039	149.916222887678	102.977999318604	101.492937525275	95.1651726952835	75.3561041565509	107.747983308486	128.662784700161	163.52155645072	166.284444730226	197.091389039721	185.169948466804	143.51593121432	116.356555761178	93.9720313209353	72.0665390507013	96.8157825354526	109.807060520331	116.885457236352	126.946486609525	140.90888796621	176.606643606508	173.89069537235	108.597229081227	115.461761049513	0	110.060974894962	103.110455170437	113.973964214786	131.915760314102	120.705701316275	156.774930742272	162.041112952661	191.338592542047	187.258414803613
Vv248	150.228944184414	153.402001714714	143.278705524857	102.313987888327	120.412182882991	121.78543625629	167.248709789079	161.943804900796	184.017340087819	182.789121564156	126.867991788319	152.724725097669	131.261649594923	132.772090994755	147.464173107642	180.355820039463	173.783388752422	177.942517549972	184.737908396932	147.595275858228	151.946591168143	112.243168335483	152.800134453872	121.323399145246	113.633513004072	139.794284142375	147.308537174629	155.268301546514	186.83420977967	191.482484342334	179.798856997789	171.475865593741	149.782107706927	151.711295105672	132.993683795108	138.928356494336	113.87301486888	130.559606910342	148.565548469844	176.200493360293	173.719889805906	180.213552027334	194.187074984903	137.508829346242	151.359979982426	63.4826312389445	130.75197999362	116.316281670854	110.761064248502	134.714482582746	140.589854676966	162.995901914886	183.199706408155	179.673610746709	112.539698910264	122.288118011564	110.060974894962	0	118.406038318493	105.745873643558	147.471323136791	137.457152330262	171.310356747832	179.794948675225	185.85266822202	191.478132951309
Vv250	149.692879622895	144.615505349338	144.10555650195	151.916432665375	81.5717795781397	88.7536147021676	150.529966282928	151.94615716013	196.078518553581	196.930428053628	155.451528332403	168.258234979787	119.564345711781	118.084800031005	117.643667924006	169.079382826504	162.260333232436	187.017024181153	193.474915957452	151.794528658834	149.496807147366	144.974480307406	140.4850008306	98.6416301691176	124.459159735487	105.760419975264	116.758494505623	133.831167255658	175.266173644921	193.093229900169	187.607780611534	166.412884786687	169.141409003747	145.415600016043	147.721339275311	123.57517857137	101.213054563859	84.7169082868346	108.368158292623	158.13748609616	151.996387228661	201.306613850962	192.347461714009	166.223303713134	152.9821390215	119.438246843728	133.244308651716	77.8563941704931	69.5425639776938	98.7786083202065	112.127810022365	139.906702817959	179.158584396893	177.181606116035	146.109006584355	157.874458375614	103.110455170437	118.406038318493	0	64.7391548369255	106.089806677926	89.3713925304775	146.017899798828	159.219255176405	198.434321295194	190.921669991527
Vv251	154.519045435619	148.401738044733	137.803201379865	143.654835781073	94.5499995052257	100.365148939181	157.620341050332	153.700763828183	188.942894304415	191.250464094182	147.308979475829	171.937216224948	123.646966971703	120.377264901126	129.271310759287	173.824707892181	168.193494891781	183.724766056452	188.016157987324	157.635101228553	155.125745520496	144.935726195754	146.183483247737	94.9889995099604	131.766296482055	117.037884102098	128.461303119994	142.351635335494	181.563958581543	195.0786873557	182.830777656737	172.077560699259	159.329807651034	154.143777118	152.184566096043	132.57501239684	111.920976294946	102.535129818766	124.585455219706	168.910259075853	162.676287452654	199.226096274534	197.046153514707	156.038427308331	156.545905266735	114.183928789679	139.667490802574	91.5438518675133	72.9424078173643	112.74459023118	122.711114007952	151.978854718042	182.070946878409	180.030570342508	136.461596176738	153.699400288439	113.973964214786	105.745873643558	64.7391548369255	0	120.424759990228	103.723059739906	156.700235803863	169.730060908212	199.671151947967	193.834100841159
Vv252	173.436482218629	176.629760352407	178.864200332648	178.86388455089	120.750788841323	117.137480873216	122.634651621261	133.78335505384	209.490159654172	208.811190778007	183.308467252232	185.647452719444	156.366916697743	156.066055292327	89.7926358458318	143.884730467196	134.094578058604	200.61846428532	207.216406486818	170.124344799582	172.022623951132	167.070801738292	172.833211674766	136.593235004034	142.875348944498	86.5642193884552	85.5246239408073	98.0988644889507	152.734403663568	195.935375780992	202.887327746613	185.659369161344	197.956809233956	168.551210002751	169.460627066686	153.110534352064	130.976766765961	82.2061798567629	67.7545985466023	117.329376798229	110.207755379619	205.871721240236	191.738517164721	194.171811545636	176.337329417596	146.280703809078	157.95458809282	114.67517196714	123.394981759713	76.3016595485178	85.2563552697379	85.9517787689614	180.157159112158	177.331580151612	175.773226023728	180.858750179101	131.915760314102	147.471323136791	106.089806677926	120.424759990228	0	55.1696755909885	97.2724425371887	119.859558958031	200.111748973195	193.071954793278
Vv254	165.552723267736	167.491194607231	168.914574366989	169.877336601012	109.046689024492	106.895197328158	130.747826743807	139.238581627809	206.644517884047	205.844015174375	174.27381316968	178.687333358088	145.189863255611	145.30055838582	89.8361064722217	150.817341362407	140.904796614793	196.768863401994	204.152830915841	163.51483622194	164.22311927119	158.754235897755	163.045619420672	124.789274866547	134.955249701045	77.3588477304116	89.1795688422667	107.176838715607	158.604726800905	194.041548758091	198.78982513154	179.102682266285	188.804264320578	160.529211141064	161.744073849147	143.67168542894	120.736864326716	69.4162113950244	69.7450180488645	130.019676540616	123.473867630337	204.118787485943	190.573411051917	185.545292733582	168.990796031373	136.597862252583	148.963956728898	101.016701287044	109.487155178859	67.4908924783651	83.3836416374888	100.705567040747	177.834535940356	175.662871234793	165.32868500717	172.79470360176	120.705701316275	137.457152330262	89.3713925304775	103.723059739906	55.1696755909885	0	110.390193779342	129.44032661233	198.390578648251	190.678500438507
Vv255	183.611952652984	186.982955654533	193.2362770693	193.659354175735	154.539225022394	148.807833530906	104.32719357612	115.979082071147	202.422923546646	199.977996222392	197.312324195092	191.785824593517	178.391429526547	178.591547839798	123.280790340269	114.3403944307	104.926356949119	193.968721504742	201.934661769059	181.474703551458	183.229824102102	181.823982909651	186.904894728159	169.423143649934	162.285635599985	129.839865956549	113.103362382519	97.8955957694939	122.461464078564	181.187015842436	196.145751617041	190.948946123427	205.138344773593	184.411113663416	183.631631509909	173.546348654962	154.254504417885	130.59641241546	116.203590755274	68.6857035546439	105.42367987188	189.924200091955	171.737890166299	201.624905587898	186.783163608584	171.298942314587	175.436979979241	152.748634943432	159.976755009122	124.448008404021	121.626014611478	86.6756657430837	161.506739764144	160.308897320825	189.023421214721	190.494636069448	156.774930742272	171.310356747832	146.017899798828	156.700235803863	97.2724425371887	110.390193779342	0	57.9013024156731	182.85266385533	175.342105761254
Vv257	184.073379405867	187.66747117933	192.377113831982	194.848586485819	168.769038477687	163.288269757707	125.458694696093	133.276894214792	201.510416547618	197.993939950326	197.431464256341	187.865392274162	182.31797630417	183.135726673885	143.259400334395	119.330942208549	116.636657603043	192.10202882112	201.926253757512	181.653315962861	182.795185717099	182.217901334866	185.374531395096	178.273411231888	167.133007329923	147.906632328302	133.129329172116	121.640432039561	121.748359606022	177.213143690798	194.265808961177	189.302081590458	201.620612558182	186.233514220385	184.002955658303	177.181254310281	162.195067974318	147.059920699158	137.615251312583	75.3137596501751	127.346543311864	183.254169408088	162.725214001167	199.906401532061	187.583214847504	179.452486201817	177.417608236442	166.059010117525	173.189273210935	140.686413078405	138.708405585184	104.024770685336	154.861796477307	154.977733971889	188.012713705854	187.490039492997	162.041112952661	179.794948675225	159.219255176405	169.730060908212	119.859558958031	129.44032661233	57.9013024156731	0	176.30721445184	169.474081233587
Vv258	187.315704426227	191.759642169547	211.713401956304	199.997195915042	193.934810509365	190.873010830783	181.027698238512	174.24568239055	123.811691280014	116.344131868435	212.265749195035	189.895762224769	206.121491376925	210.197030568067	199.560320502039	159.828662041436	170.752347211488	123.410821330397	123.060748299459	195.974715778597	197.492542514612	194.021739664039	212.988501728326	210.290625635132	187.685704014851	200.059202446096	190.590585760949	187.391697951079	173.537195324335	72.5092441704754	125.15495095464	200.652363592912	199.902721761121	206.442844751517	194.963419945704	202.432098045088	177.074440114532	200.729767957889	207.510753354024	179.770818187224	201.771752027536	71.8359270188087	75.4695498348346	194.506401400511	193.920897060401	185.410988204928	198.125889612747	200.295732186725	201.025543497769	198.060996162182	192.534367583234	196.796428993598	91.1530745986839	85.5783983389325	203.380956560334	198.650581380748	191.338592542047	185.85266822202	198.434321295194	199.671151947967	200.111748973195	198.390578648251	182.85266385533	176.30721445184	0	66.746099091583
Vv259	184.004018845583	188.425281548651	209.232008951	205.322572967189	185.826904948721	183.100395668659	170.209781081934	167.476260019385	133.59397526075	128.806982484795	214.858460140718	193.673368769482	201.393972990492	205.551794313139	190.715240005366	146.466510244866	159.875540179587	132.878104343724	133.129029732111	194.108411505219	194.369823529499	198.307371708742	209.29566834259	206.153627182176	186.962355894526	192.227160002604	181.659216806844	177.477756638028	164.324479398747	54.1117761928223	133.987408184259	197.040734031562	202.249290635841	203.525796423311	198.523553922316	198.167090757993	171.89753783319	193.012118961675	199.815787972098	173.004798390676	196.943860555128	102.110348411469	65.0478632236337	197.234962578227	189.731297930092	189.800638902589	194.435701677805	193.232536810905	194.351187099234	190.334038116475	183.638450121877	190.205757268918	61.7235576023075	56.8919314320701	206.308932916012	204.673509172951	187.258414803613	191.478132951309	190.921669991527	193.834100841159	193.071954793278	190.678500438507	175.342105761254	169.474081233587	66.746099091583	0
