gene_id	gene_name	Pd103	Pd105	Pd106	Pd11	Pd110	Pd112	Pd115	Pd119	Pd12	Pd120	Pd122	Pd123	Pd128	Pd13	Pd130	Pd134	Pd137	Pd14	Pd142	Pd143	Pd149	Pd15	Pd150	Pd152	Pd16	Pd17	Pd19	Pd2	Pd20	Pd21	Pd22	Pd23	Pd24	Pd25	Pd26	Pd27	Pd28	Pd29	Pd3	Pd30	Pd31	Pd32	Pd33	Pd34	Pd35	Pd36	Pd37	Pd38	Pd40	Pd43	Pd45	Pd46	Pd49	Pd5	Pd51	Pd52	Pd55	Pd56	Pd57	Pd58	Pd6	Pd63	Pd66	Pd69	Pd7	Pd72	Pd75	Pd77	Pd8	Pd80	Pd84	Pd86	Pd87	Pd9	Pd93	Pd95	Pd98
LOC107071112	LOC107071112	1.361298	3.14324	4.624762	1.259442	3.671795	3.332499	3.011549	1.369985	13.239061	1.558462	1.657075	3.110638	1.403494	7.849017	1.409543	2.020504	1.160724	2.705302	4.997891	9.719378	2.250758	0.724049	4.663186	1.040817	1.638246	1.496868	0.719357	0.117588	1.457814	0.246327	0.751742	0.616171	1.194009	1.091855	6.398972	0.312119	0.40187	0.389315	0.588192	0.943567	2.402727	1.547075	1.834555	0.181687	0.883328	0.492004	2.89446	4.573508	1.472496	3.203645	0.386538	0.751494	0.954708	0.283527	0.437543	0.463748	0.336763	0.232828	0.187134	0.386144	0.220689	0.469676	0.643485	8.623472	0.392471	2.993263	0.358961	0.027722	0.370586	0.685101	0.212794	1.21441	1.394186	1.863813	1.252396	0.266872	1.392026
LOC107071113	LOC107071113	59.512608	60.060487	57.577727	50.705099	70.060681	78.340243	73.56895	80.803973	49.895608	80.862107	74.110041	42.599464	42.616632	32.655378	29.727482	81.730321	38.465632	37.645676	46.56445	80.889285	44.461484	43.770352	31.864434	33.239825	34.720629	37.022263	50.452557	29.248834	53.393943	29.342495	34.697032	37.739655	29.947507	44.101319	54.158101	30.113572	33.144675	36.823988	37.630718	30.937102	41.424947	28.313711	39.42252	35.500644	65.832883	55.503364	50.132433	53.857195	75.036014	63.954485	60.409121	57.693738	37.38765	41.44401	53.844113	53.152709	46.931317	46.9127	44.766098	48.953038	41.302474	35.182149	45.480525	50.496261	43.741943	45.332123	47.508808	43.135294	42.190544	52.822424	37.654511	29.534948	46.735802	73.698103	36.286736	43.824336	52.459089
LOC107071114	LOC107071114	27.867741	27.513332	40.439428	18.330311	20.582595	42.165602	43.509635	24.141616	46.743176	20.617302	24.84633	27.563236	13.650267	26.521729	19.990072	34.052251	14.175229	36.83846	21.860262	35.271015	23.759287	23.782461	26.369618	9.261684	32.931142	20.662759	17.35254	3.989966	19.119666	12.577577	32.474476	31.989295	42.874905	22.911917	70.602219	4.297808	3.988323	8.497963	15.091101	5.113028	28.113285	23.557454	24.725368	16.232452	22.399042	12.413818	24.313167	31.504281	38.377953	29.006076	13.104512	38.31009	15.452941	11.789778	26.517294	19.428551	22.667547	16.197449	19.595521	24.649276	15.680018	19.359569	14.922178	55.332856	12.093411	70.712676	4.143468	1.39014	9.083371	7.944166	2.483044	18.876204	27.499457	27.735179	21.488353	11.210295	22.903645
LOC107071115	LOC107071115	15.305658	15.909323	21.182528	10.778961	17.17041	15.621692	22.932959	11.02198	17.51448	12.639307	15.370908	19.370327	13.842011	8.434093	14.943045	14.232945	12.10237	8.302359	9.857567	17.684673	18.541822	9.516347	6.898418	3.767814	11.815468	11.586381	11.021246	0.994121	13.324347	6.474342	9.527569	11.878194	11.608631	8.567808	21.303037	1.868782	0.81989	2.910138	6.40884	1.937093	16.677772	6.063434	5.952191	6.46575	16.208726	11.71608	3.844246	11.826855	9.561919	18.543892	6.07317	7.510953	4.988358	9.393532	10.141366	6.603066	4.221811	8.116318	5.371221	13.262854	16.365143	12.945256	7.003426	19.914778	11.372065	17.447071	2.45278	0.711	10.593522	6.634603	1.048726	9.009657	13.573137	10.065535	14.273774	8.913355	20.076464
LOC107071116	LOC107071116	0	0	0.112173	0.102696	0	0.116516	0	0.105299	0	0	0	0.130899	0	0	0.966894	0	0	0.116965	0.135923	0	0	0	0.276564	0	0	0	0	0	0.102428	0	0	0.128737	0	0.10929	0	0	0.096138	0	0	0.157125	0	0	0.09665	0.10134	0.155825	0	0	0	0	0.119573	0	0	0	0	0	0	0	0.165797	0	0	0	0	0.137351	0.126916	0.116748	0	0.230931	0	0.121108	0	0.082087	0	0	0	0	0.137643	0.145098
LOC107071117	LOC107071117	0.564389	0.436404	0.445122	0.120179	0.632398	2.415705	1.64611	0.74223	0.557575	0.713733	0.502367	1.711206	0.834191	0.533143	1.538874	0.577387	0.55377	0.99175	0.483891	0.528282	0.803138	0.27431	1.513095	0.043052	0.666536	0.419465	0.341468	0.038402	0.677488	0.29465	0.443014	0.710221	1.841802	0.378604	0.970526	0.096335	0	0.070553	0.071849	0.374491	1.305533	0.655809	0.488661	0.429468	0.832674	0.143625	0.324134	0.343508	0.436991	0.552719	0.111522	1.392104	0.484119	0.114061	0.327471	0.18809	0.784187	0.191504	0.39048	0.657755	0.536544	0.942609	0.690045	1.080005	0.59389	0.945978	0.061924	0.053323	0.379755	0.071897	0.195267	0.250596	1.152926	0.344333	0.89987	0.054109	0.401532
LOC107071118	LOC107071118	41.449493	44.896988	40.577581	32.379635	29.878971	21.80732	21.784889	22.993407	38.672889	22.56566	28.976754	12.620275	12.047464	11.247676	11.19899	53.589935	16.984015	25.543811	13.35029	51.187638	30.448796	21.924748	15.195909	16.995252	33.693779	33.477345	20.561922	12.278572	37.936222	19.479467	20.378118	26.655975	19.938327	13.531162	40.0484	13.891854	11.014529	21.056557	21.38633	21.322038	21.342631	17.625989	11.069884	13.940527	19.71717	13.427069	13.964965	17.012537	18.343923	20.556638	12.706164	9.329422	7.799293	26.28329	13.185823	12.888401	13.064397	7.911277	5.758871	9.981413	13.837788	9.392504	16.29835	31.708268	13.615602	39.574131	26.031949	8.554578	13.740312	16.626776	4.916401	14.274492	17.697727	42.462823	13.761531	21.167421	37.356079
LOC107071119	LOC107071119	10.3499	21.507545	19.152018	11.800325	9.05992	10.556988	13.611263	10.768145	19.474347	9.635384	9.877421	5.420261	5.046885	13.507874	4.25533	10.998902	4.75826	12.857566	8.728936	17.295007	13.329205	10.607477	16.618626	4.669692	12.619759	13.282883	10.970405	6.034961	13.611132	5.744647	11.121985	11.487109	7.775368	11.325289	18.794397	3.790173	3.176862	7.463847	12.128862	6.98136	13.388268	6.631115	9.455447	4.965555	5.515829	4.779036	11.343923	14.539439	10.599265	14.105283	7.562113	7.876111	11.248413	9.904854	4.753214	7.75117	7.698943	4.336219	4.208867	7.231216	7.632069	5.275503	6.55164	20.355809	8.498351	16.603167	9.268164	4.447552	8.185018	9.466989	2.720918	9.125273	11.660055	17.893395	6.113492	6.128431	7.549649
LOC107071120	LOC107071120	32.807423	30.869997	27.56952	44.121529	68.110751	24.551877	35.355959	29.19715	26.75823	31.788992	35.290749	15.725192	19.632172	20.92113	20.703034	22.2755	16.88479	38.144113	20.17537	28.118507	42.828641	21.32111	61.708217	9.433914	29.359156	31.02321	25.696689	7.540969	27.287024	13.31674	32.032416	27.276458	28.149077	22.124738	25.939681	4.521561	3.840489	7.79427	30.057073	8.954006	36.093126	22.760478	20.802479	13.988916	26.249925	22.789861	15.427397	19.768247	37.875931	36.072814	19.672817	16.925152	21.645874	21.443229	18.212107	17.628851	14.201632	16.67979	11.696543	20.695644	27.845239	18.936636	12.510889	31.484976	22.411076	26.529356	7.700603	2.655412	21.841226	16.93549	4.236695	25.942038	36.202129	24.636085	24.879918	23.430887	29.751914
LOC107071121	LOC107071121	0.402204	0	0	0	0.352805	0.366444	0.374512	0.32298	0.752805	0	0.384987	0	0.528347	0.376396	0	0	0	0	0	0.391426	0	0.334863	0	0	0	0	0	0	0	0.38843	0	1.20589	0.392037	0	0.399049	0	0	0	0	0	0	0.398115	0.614866	0	0	0	0.330045	0.731503	0	0	0	0.642534	0.302539	0	0	0	0	0	0.470458	0	0	0	0	0.39927	0	0.387637	0	0	0.380942	0.280809	0	0	0.347056	0	0.409074	0	0
LOC107071122	LOC107071122	22.661941	84.307505	143.39967	41.775349	22.980375	31.322239	32.191103	36.002705	227.863906	20.894674	14.237011	28.306739	9.260181	36.501635	9.262328	31.621584	11.736484	53.095009	34.404307	182.55136	29.586916	38.325712	70.0331	9.295471	26.378527	13.51931	7.94521	5.742343	20.36277	9.24662	16.271585	35.089026	17.796828	35.394403	76.400844	5.392134	4.230987	9.128609	35.624292	15.914988	36.786859	9.734499	10.525392	7.005708	12.423213	6.927993	37.348392	41.497525	35.667077	55.348743	23.782144	25.305934	24.319291	13.708936	6.134003	14.92966	7.680084	8.824075	5.928232	9.982357	9.955644	6.920977	13.558142	93.114868	11.48974	103.824527	23.496221	2.735003	12.121889	23.333568	2.475351	10.656594	13.925949	42.863967	12.793862	9.972644	18.939286
LOC107071123	LOC107071123	69.837593	105.514247	119.159945	59.798845	40.976157	38.768817	51.902119	53.92626	118.694099	48.789108	29.399148	25.711763	26.126986	79.775896	28.296335	81.029996	42.554255	59.787323	61.706915	102.844914	89.926833	54.500233	120.278969	56.199206	57.559045	78.520974	53.549596	104.338822	75.55556	44.133635	85.517931	57.929113	52.456337	53.218821	64.524758	57.629148	98.460691	51.270542	60.998224	86.44786	74.029937	42.041527	48.335836	51.19114	33.266856	44.365273	58.790142	56.506152	81.609706	65.434272	51.384906	56.506449	65.956632	48.326424	45.265392	43.416906	59.324104	30.741976	29.638479	34.52299	59.990365	34.278881	52.723653	94.891953	61.896332	79.037076	104.292808	94.225063	60.323298	65.26748	71.323609	49.806862	47.795302	123.271112	31.691599	35.175791	45.368886
LOC107071124	LOC107071124	29.57954	10.817146	12.174267	10.767334	5.206115	29.51981	30.628765	13.148454	12.065224	14.949548	16.795921	43.317686	32.379033	5.075575	47.784255	14.574408	29.328137	6.130205	10.881873	14.352454	19.38781	5.704486	6.619627	7.988297	6.480874	8.608585	10.006282	0.637522	5.940414	7.155574	8.17993	17.966915	22.415801	10.205502	26.955953	1.221034	0.774435	1.535292	4.663411	0.788252	9.823279	7.191275	7.301419	6.74555	23.537944	13.922282	3.227582	10.574745	7.72505	11.896906	8.966845	9.776387	3.932648	8.118762	13.617541	10.287206	10.029934	24.924674	16.271217	30.780959	28.592301	24.176866	22.274307	25.224543	19.672577	26.315388	0.834993	0.248332	14.87043	4.00944	0.649353	7.40409	10.023353	7.426285	24.393999	9.417568	23.945739
LOC107071125	LOC107071125	2.808033	5.57694	3.77959	1.966401	1.253562	0.830285	0.521682	1.404535	2.280461	1.195458	0.432835	0.411376	0.496056	2.350927	0.427524	6.148923	0.605057	2.066741	2.942678	5.206204	1.593309	1.64018	6.511667	0.899601	0.561132	0.764032	0.573181	1.494987	1.040847	0.856082	1.088782	2.694687	0.789706	1.097136	2.380378	0.815353	1.321058	0.867308	1.137942	2.774045	1.174912	0.958859	0.535468	0.740636	0.610383	0.416981	1.955498	2.50967	1.97391	1.601841	0.500204	0.79491	1.267471	0.360655	0.258741	0.297544	0.326097	0.403567	0.132074	0.331034	0.193154	0.679051	1.175182	2.445794	0.434202	5.404051	4.652446	1.123608	0.376069	0.940536	0.516458	0.730175	0.696344	5.720408	0.714455	0.257303	0.818932
LOC107071126	LOC107071126	55.949296	63.307122	69.14111	39.698109	45.396504	36.358436	46.889125	29.203032	61.814784	31.803699	38.583164	69.920265	53.159373	22.038096	70.22313	67.156538	43.685282	29.399378	30.512736	84.224574	45.079564	22.373751	52.266638	14.822528	39.432953	38.027885	42.986187	13.831862	27.596157	15.46515	26.261898	41.391149	32.810241	21.481593	57.851253	17.410442	19.159616	23.818749	22.478155	14.234391	38.438604	26.74432	20.37227	11.707126	37.718117	26.543114	20.364586	31.016065	39.732675	52.424165	27.905939	25.903818	22.202999	27.49212	29.367312	20.597242	20.073637	33.135346	22.352082	42.197536	44.440399	56.021813	31.1165	54.69779	35.267581	51.601229	15.186857	3.860508	29.386441	21.233224	9.506732	23.108408	34.262048	43.497325	36.945088	34.597299	50.2806
LOC107071127	LOC107071127	161.118462	200.252231	198.885387	138.092705	110.084763	82.86527	95.853162	132.159115	169.298874	136.372753	98.714555	42.703021	45.39708	75.198893	43.953393	210.72362	55.359746	108.336649	85.422167	204.616597	115.915075	125.006064	95.791292	81.547661	117.207798	134.780077	119.51876	99.665047	136.874742	89.801409	123.047457	97.324111	84.183851	75.446314	144.331923	75.649756	107.11179	86.697633	89.81998	81.205714	101.759004	69.616899	83.777981	93.744694	79.620474	80.825224	85.846537	98.44627	113.745747	103.788142	98.252511	103.199035	79.627636	84.241663	97.355844	102.611684	107.406217	50.133763	50.365008	66.19606	93.4089	56.258977	110.043423	163.421004	77.416068	192.116347	152.723889	182.633491	79.857096	131.319663	122.707226	81.322151	89.084676	228.339139	57.846996	71.639785	96.949699
LOC107071128	LOC107071128	15.869512	43.272778	34.082103	24.901947	7.224372	9.607228	7.792487	14.301035	42.795523	20.500602	11.323818	5.59044	3.931801	12.031035	5.069017	27.848982	5.700022	23.129781	4.881171	36.692332	22.813787	15.678115	27.94823	6.719416	26.78046	33.313759	22.221057	15.189425	30.992743	10.317253	19.31032	35.353747	16.975075	7.627305	27.886606	8.09756	12.326125	6.152101	12.663528	8.236596	27.85668	6.063819	10.966179	8.447815	6.643147	6.541787	7.489773	13.034174	24.177641	33.844919	16.483097	22.619884	16.512975	6.499938	13.422277	9.040805	13.535081	3.37491	2.411146	3.594323	10.645167	3.381935	8.655473	27.195129	3.624246	36.881467	25.048132	17.045086	2.819859	25.138386	8.605507	7.690742	2.456877	51.235135	5.419207	3.472339	6.055535
LOC107071129	LOC107071129	8.010707	12.721251	16.237143	7.027606	14.306563	10.520681	8.967695	7.379699	19.188169	7.31576	8.197247	5.731886	9.216173	11.471639	10.752489	11.561168	4.609351	16.390289	9.454498	13.536134	10.294074	6.800172	32.812537	9.048459	15.222975	9.353561	5.7632	11.145549	6.604967	2.43765	4.826109	6.731733	4.031972	5.328118	11.063355	6.841927	6.952334	6.207568	10.587458	3.812518	11.274265	13.048956	11.336066	3.686944	3.606439	4.292466	8.021006	6.147659	8.238734	13.236175	8.087539	5.198129	8.919605	5.116017	4.448839	3.917268	6.064442	2.309657	2.144793	2.994582	4.173818	3.058332	3.832148	13.283827	5.544457	9.843865	8.351903	3.020634	4.905733	6.692286	4.109204	11.5367	8.941119	12.833773	4.477274	4.078708	5.442097
LOC107071130	LOC107071130	3.917941	5.572304	5.360341	2.960335	4.156163	2.959458	3.496221	3.406725	6.227222	3.971843	3.854784	1.891759	1.470614	3.200155	2.375578	4.290137	2.145719	3.750735	3.33806	4.56202	5.229512	1.985788	7.323594	0.526214	3.547227	4.006819	3.625534	0.342604	3.691146	1.108893	1.928206	3.92972	2.183081	2.342182	5.211722	0.205943	0.12478	0.347464	2.137843	0.369819	3.741633	1.32715	1.846059	0.759725	3.067571	2.402349	1.998003	3.416659	3.358292	4.335289	1.472185	1.713569	1.529449	1.452392	1.262766	1.31174	0.962357	1.117123	0.58025	1.6907	2.473681	1.998501	1.616002	5.670307	1.992703	5.100625	0.838498	0.112674	2.014196	2.404788	0.224765	1.895648	2.905899	4.085237	2.146087	1.927059	3.856965
LOC107071131	LOC107071131	11.087111	1.914848	1.097876	1.403997	0.370151	0.493623	0.901416	0.546973	1.270283	0.326851	0.61204	0.422876	0.339969	2.607329	0.539372	2.71762	0.932325	0.872143	1.716025	0.709702	0.642321	0.556851	1.883029	0.388232	0.373532	0.683225	0.654635	0.062716	0.4216	0.200028	0.334027	0.645265	0.190369	1.920712	1.031218	0.170628	0.126296	0.172564	0.748206	0.305514	0.606806	0.287495	0.298564	0.195735	0.185947	0.038975	0.963683	1.33119	0.658252	1.041768	0.151268	0.121225	0.421183	0.231567	0.133044	0.244768	0.100608	0.408245	0.174315	0.412235	0.245406	0.549819	6.762332	1.29908	0.2339	1.058365	0.549775	0.130724	0.284292	0.351598	0.096142	1.014931	1.041798	1.079469	0.247521	1.078479	2.125109
LOC107071132	LOC107071132	8.711069	12.452548	13.724911	6.387006	1.613443	5.360631	7.37145	2.654979	6.859463	4.652267	3.514103	25.155434	9.637997	5.270787	13.773498	8.395345	13.53735	2.5668	6.157616	5.605424	6.908635	1.937028	1.335224	1.441017	1.853391	3.869601	6.020853	0.078601	2.741617	1.33358	3.182615	5.818239	8.244745	2.577291	16.87708	0.626338	0.15853	0.26658	1.706636	0.309147	5.982842	2.103816	1.764516	1.745318	10.743213	4.55345	4.400984	13.231237	3.124354	5.189501	1.54927	4.477868	2.360125	2.064927	6.954335	1.761169	5.975824	5.918228	4.157242	10.807433	10.302702	11.649011	8.766321	10.089961	6.030784	16.656569	0.433567	0.101643	3.589814	1.433569	0.185679	1.702854	3.488048	5.16924	4.609597	1.155031	9.356513
LOC107071133	LOC107071133	60.770083	77.765453	82.008598	56.931913	68.410451	65.421901	80.803045	66.257208	92.623147	71.337618	64.685245	48.387074	53.833852	44.504137	40.303574	78.731188	51.107893	66.118175	45.173428	112.941	73.303819	63.1293	53.411942	53.686607	68.706508	69.37502	56.874018	45.026897	75.594505	51.96499	69.816648	55.76368	52.91864	43.347951	84.273657	42.578602	38.625338	47.792465	57.081171	53.172321	64.331893	45.728887	43.937518	54.050788	55.432533	52.933694	49.21277	60.073447	62.362548	64.843785	54.945727	53.851015	44.985089	66.232252	59.109394	55.181792	62.240532	48.514088	47.471145	53.414476	64.388114	35.091447	59.82138	84.815071	66.35367	87.538372	69.487949	45.626632	68.055669	62.245306	37.654194	41.403595	55.070617	81.683402	43.069006	47.560127	56.068195
LOC107071134	LOC107071134	329.725397	13.891557	16.492253	4.152527	306.145296	256.723627	237.319504	220.821811	9.604657	197.86933	179.350273	437.131055	169.386988	7.185968	133.266093	108.64639	97.830997	195.246375	10.706043	15.046507	125.129163	282.2634	54.36587	375.625049	336.227003	90.628826	207.436243	53.582448	498.973935	116.335943	356.408404	67.804813	422.083487	11.794462	20.530478	152.522457	159.928319	609.720374	121.134985	200.413274	143.849344	238.350732	123.289722	181.837615	336.993759	207.601204	12.780752	18.67978	382.93449	165.225179	179.793755	218.171107	75.790689	178.044672	281.835937	179.65489	291.56552	116.847412	169.795789	190.366863	135.934271	110.26081	142.859578	6.331155	78.45321	11.338092	103.281936	189.357639	67.403698	173.163872	230.533617	133.878903	617.646531	18.302372	373.253859	261.940503	294.172148
LOC107071135	LOC107071135	0.251567	0.401427	0.56131	0.1952	0.490807	0.25141	0.309732	0.192568	0.629696	0.088616	0.172562	0.078202	0.103661	1.678563	0.18107	0.401443	0.163579	0.541096	0.630963	0.314738	0.333743	0.263137	1.332192	0.276336	0.230147	0.249075	0.125515	0.049465	0.227656	0.052185	0.075471	0.961509	0.138083	0.885284	1.40482	0.137206	0.066526	0.293395	0.182816	0.493814	0.18047	0.408175	0.135173	0.09864	0.149561	0.08117	0.308263	0.513877	0.046454	0.096964	0.055074	0.081499	0.094582	0.06406	0.068848	0.015882	0.034706	0.295449	0.011677	0.126166	0.082776	0.018216	0.100717	0.674587	0.096932	0.462146	0.173283	0.051681	0.120976	0.122502	0.111289	0.179478	0.682852	0.200648	0.136018	0.092067	0.159063
LOC107071136	LOC107071136	7.061693	14.035194	22.029072	7.162003	4.566442	14.485113	18.766658	9.440797	21.868803	8.671075	8.34821	49.700854	14.90879	20.987006	19.996347	8.383492	15.055761	8.765563	35.681434	23.972976	19.781939	5.610866	3.523518	1.682027	9.51327	11.851414	8.437581	0.455111	5.877086	2.371781	12.257203	5.397644	5.346147	43.410365	21.611367	0.292742	0.083452	0.651557	2.400848	0.391816	13.136321	2.062923	5.712089	2.148001	9.945996	4.051693	20.315934	25.103506	7.791842	22.548587	7.212957	8.569355	8.136551	6.448263	11.79682	4.618135	4.382415	9.549891	4.901897	9.3345	10.186044	9.6284	4.864032	30.269609	7.144536	21.407436	0.468173	0.050421	8.379464	4.046309	0.28795	7.002638	19.677945	9.763382	9.970718	5.837053	10.013411
LOC107071137	LOC107071137	8.639504	4.197247	4.685496	8.420865	3.786843	2.23806	3.309505	3.925643	5.262127	3.173262	3.056796	1.166734	3.420447	2.652109	4.168669	4.832815	4.264782	8.086142	3.20328	4.475569	3.737138	5.670114	5.794747	3.709163	7.582047	7.626986	4.351046	5.175286	4.68041	6.644603	4.358796	7.795282	9.44213	2.362057	3.552397	3.125498	4.19962	3.173172	5.312314	4.482328	4.272841	4.163776	3.640573	2.640696	1.755812	2.320579	2.770145	3.366293	4.455243	3.89395	2.093266	3.31777	2.683257	2.870526	3.408899	3.434817	6.450578	14.142287	3.459804	3.867997	4.228125	4.835933	5.484396	5.578792	2.991143	14.242014	5.085633	4.185097	5.268838	4.214117	2.514245	3.235893	3.826666	4.920611	28.562734	8.013665	8.542509
LOC107071138	LOC107071138	33.404535	63.879862	77.583191	46.980714	42.318675	67.822657	65.767629	39.555073	87.279929	36.27419	33.074288	104.089123	40.122571	79.75857	46.728742	41.189511	38.896798	60.500605	79.817378	91.418937	62.206399	33.691477	42.525069	13.592046	47.86064	41.071578	33.658864	9.728023	27.0441	16.378247	41.006028	29.791625	43.345906	95.139861	109.432432	6.326176	2.830137	7.371202	22.082883	6.359369	53.279821	33.153552	43.370958	13.604206	31.816413	18.759726	68.673397	105.054902	42.966084	97.832177	48.130277	45.920921	50.707027	27.420213	39.48903	41.55387	26.813918	33.200398	27.258871	35.069537	30.6796	30.606186	27.924177	127.702226	28.544652	71.772822	7.892961	2.57555	28.519231	25.969719	3.538715	41.384402	78.054207	49.458887	41.303414	24.612025	42.806011
LOC107071139	LOC107071139	527.738802	297.705744	385.881131	982.77829	254.781649	1342.79577	1253.198708	1016.346601	431.363182	1051.422014	1515.282781	1120.475818	666.658056	837.088337	737.647873	348.273913	562.17547	1563.895288	1547.167557	481.14307	1054.58791	804.051154	550.580767	343.12585	670.023435	975.891108	584.108657	400.903132	423.513109	579.45409	1074.165527	804.846449	721.68172	3794.864652	400.450075	223.187623	279.033972	312.718716	671.397036	146.312879	1064.713494	413.54609	993.89615	688.016004	792.172657	724.188677	861.11655	612.419828	640.54704	1198.656684	891.883833	932.234386	883.477837	1270.904082	730.140857	950.427451	350.320204	492.09661	613.962995	778.419905	1091.751827	523.913215	360.842989	538.624224	1262.708183	396.114793	286.102792	119.549097	1206.823333	693.23585	127.078969	1089.630447	781.962161	483.392046	713.412435	716.876816	909.604928
LOC107071140	LOC107071140	80.47499	44.124986	43.873786	50.689757	58.696379	70.671009	86.608573	44.040805	42.707224	39.406439	72.372903	123.427818	72.53776	16.609807	95.768161	75.914296	91.990767	48.418248	20.663003	43.031222	51.151947	41.915541	22.94915	18.782935	43.35338	29.648648	33.762783	7.052544	41.429307	34.025059	51.131105	56.25968	45.264376	19.978333	40.255787	14.45426	5.836586	18.835356	29.754007	12.169524	54.582012	38.757216	40.106	19.869747	64.870685	35.676089	14.68535	26.084431	34.94864	68.237439	43.476141	47.120552	34.453744	50.581073	38.491876	44.132851	14.70577	53.568049	37.882713	63.847721	59.787944	60.088498	49.940473	37.08554	53.828983	38.242992	21.43036	4.596621	54.702948	32.811451	4.66438	32.42523	72.633128	33.690048	100.88124	55.623392	87.048116
LOC107071141	LOC107071141	127.265125	117.80758	110.468611	110.975883	79.911107	91.317323	81.577381	75.982458	108.844778	90.829476	74.257918	67.795124	46.132352	46.954863	46.071346	162.517719	49.298189	102.44979	45.848186	124.941869	87.190824	70.934161	81.180194	38.40982	73.278327	85.916292	87.837339	25.521553	73.153076	65.781334	81.391133	95.266158	95.321825	40.805916	94.62189	37.214349	32.312518	42.007933	59.119125	32.133507	107.102613	45.310904	80.6094	62.523914	91.377032	78.074998	45.720603	61.677278	122.071725	112.004181	100.47643	129.060883	70.718655	75.433002	112.322646	106.33906	79.947683	46.909062	56.497653	82.529246	70.72976	47.752588	77.058426	90.046639	64.057609	130.879345	53.211702	37.860286	66.375652	62.100695	26.137057	70.737693	63.981468	113.19611	80.166661	81.02555	110.619722
LOC107071142	LOC107071142	293.912586	174.927744	202.765462	241.303997	315.052595	385.358876	508.649213	284.205142	314.259521	334.104748	295.300765	290.473641	213.472763	160.576711	162.784438	204.958358	152.518181	310.145777	151.401421	332.785269	787.085237	337.160249	209.631688	247.37107	1086.749488	3334.201895	1319.716248	693.049134	805.354567	305.510848	335.896661	243.942442	314.94023	164.855612	1009.21707	328.938838	132.137169	203.588256	215.95804	172.205949	282.022443	239.142277	409.532311	335.440147	237.164087	385.328839	244.503734	400.552493	682.436604	541.454528	300.483425	468.818601	1181.093491	257.989732	1685.410007	282.914257	1650.713769	342.316467	398.405225	362.095044	368.453824	256.335071	246.245233	876.958047	427.010302	222.984567	203.191518	549.072576	481.128084	369.208477	363.843499	355.356289	453.974614	323.513471	350.669323	254.387129	277.831405
LOC107071143	LOC107071143	0.852069	2.720675	3.174781	4.92066	0.687285	3.178487	1.559536	0.683451	5.289395	0.781105	1.036243	4.70956	1.971072	13.654394	2.025416	1.799841	1.392846	2.731018	11.385079	3.808037	1.884634	0.969849	3.507627	1.047806	0.834646	1.18726	1.056783	0.026638	0.824597	0.407169	0.398229	0.456026	0.482266	11.783895	4.281957	0.244557	0.026831	0.341689	0.19839	0.561967	2.140096	0.941	3.084924	0.430018	1.552926	0.528672	4.916163	6.67285	1.026722	3.868062	1.179566	2.503247	4.264276	0.157056	1.408113	0.622132	0.653075	0.263576	0.268191	0.782748	0.841915	1.894809	0.511829	5.613939	1.040957	3.681998	0.343994	0	1.147611	1.317516	0.202785	4.318169	0.960093	2.907359	1.430576	0.186985	1.349454
LOC107071144	LOC107071144	34.800925	17.902023	12.612909	13.642101	38.573176	31.339129	30.453697	43.585439	16.331852	38.948181	25.539784	11.738638	14.099788	10.926558	11.139666	17.414301	8.686512	81.670546	9.123244	14.069072	43.820759	61.3134	41.978901	38.6903	55.001559	79.799516	48.79505	56.06996	50.172739	54.54171	38.643787	26.835005	50.945384	9.618419	24.245291	43.797109	52.193665	51.245924	49.668541	51.173457	40.506272	33.599606	32.687325	33.17135	22.498196	25.488679	8.464475	10.443213	65.45871	56.126356	39.10156	41.861846	39.686629	35.93167	40.666426	32.784792	53.780356	12.624628	13.556333	23.077153	38.95222	19.224606	12.275681	15.765535	32.715992	18.372062	79.810956	89.251698	28.588244	47.176994	43.238187	27.817554	25.959707	17.932434	33.026554	16.481514	30.942132
LOC107071145	LOC107071145	18.72845	19.42807	21.002053	16.597437	27.814544	15.558697	16.898455	19.509775	26.247297	16.147186	13.964145	6.906128	7.866983	18.897019	7.863847	18.756347	6.604008	26.271039	13.825971	20.436844	16.711355	18.331584	37.101339	17.87878	17.267681	19.790244	14.666079	29.422065	20.053608	15.097759	16.676388	18.199227	13.121698	11.73785	17.872934	20.460883	25.333107	23.551719	27.746391	26.974325	19.807148	20.735193	10.982182	10.66805	9.698468	10.316613	12.112347	13.608615	16.24698	16.706	9.75204	9.480337	14.644228	13.712623	7.341359	8.528749	8.521942	6.932999	3.908689	8.195723	12.865331	6.564154	7.72463	22.198337	12.22236	18.318522	34.636052	15.932339	15.55331	20.338597	12.9557	16.705477	19.741324	29.332062	11.846516	11.945495	14.224617
