GO.ID	Term	ontology	HOG	change	branch_p	p_raw	topGOresult	Significant	Expected	FoldEnrichment
GO:0019941	modification-dependent protein catabolic process	BP	N0.HOG0000042	3	0.00101874	1	1	1	0.456159225389995	2.19221698113208
GO:0019953	sexual reproduction	BP	N0.HOG0000155	2	0.00304223	1	1	1	1.58041958041958	0.632743362831859
GO:0022411	cellular component disassembly	BP	N0.HOG0000108	8	0.000943866	1	1	1	0.390532544378698	2.56060606060606
GO:0022414	reproductive process	BP	N0.HOG0000155	2	0.00304223	1	1	1	1.98278644432491	0.504340748779165
GO:0022607	cellular component assembly	BP	N0.HOG0000042	3	0.00101874	1	1	2	2.28940290478752	0.87359022556391
GO:0022607	cellular component assembly	BP	N0.HOG0000155	2	0.00304223	1	1	2	2.28940290478752	0.87359022556391
GO:0022613	ribonucleoprotein complex biogenesis	BP	N0.HOG0000042	3	0.00101874	1	1	1	0.451855836471221	2.21309523809524
GO:0022618	protein-RNA complex assembly	BP	N0.HOG0000042	3	0.00101874	1	1	1	0.234534696073158	4.26376146788991
GO:0023051	regulation of signaling	BP	N0.HOG0000042	3	0.00101874	1	1	1	2.07746100053792	0.481356809943035
GO:0023052	signaling	BP	N0.HOG0000042	3	0.00101874	1	1	2	3.12856374394836	0.639270976616231
GO:0023052	signaling	BP	N0.HOG0000050	11	0.000801973	1	1	2	3.12856374394836	0.639270976616231
GO:0023056	positive regulation of signaling	BP	N0.HOG0000042	3	0.00101874	1	1	1	1.10166756320602	0.90771484375
GO:0030097	hemopoiesis	BP	N0.HOG0000114	6	2.43212e-08	1	1	1	0.549757934373319	1.81898238747554
GO:0030099	myeloid cell differentiation	BP	N0.HOG0000114	6	2.43212e-08	1	1	1	0.245293168370091	4.07675438596491
GO:0030100	regulation of endocytosis	BP	N0.HOG0000155	2	0.00304223	1	1	1	0.224852071005917	4.44736842105263
GO:0030154	cell differentiation	BP	N0.HOG0000114	6	2.43212e-08	1	1	1	2.9596557288865	0.337877135587059
GO:0030162	regulation of proteolysis	BP	N0.HOG0000042	3	0.00101874	1	1	1	0.456159225389995	2.19221698113208
GO:0030163	protein catabolic process	BP	N0.HOG0000042	3	0.00101874	1	1	2	0.660570199031738	3.02768729641694
GO:0030163	protein catabolic process	BP	N0.HOG0000504	3	8.39423e-05	1	1	2	0.660570199031738	3.02768729641694
GO:0030198	extracellular matrix organization	BP	N0.HOG0000108	8	0.000943866	1	1	1	0.185045723507262	5.40406976744186
GO:0030497	fatty acid elongation	BP	N0.HOG0000162	2	0.00695568	1	1	1	0.00968262506724045	103.277777777778
GO:0030851	granulocyte differentiation	BP	N0.HOG0000114	6	2.43212e-08	1	1	1	0.0258203335126412	38.7291666666667
GO:0030855	epithelial cell differentiation	BP	N0.HOG0000114	6	2.43212e-08	1	1	1	0.722969338353954	1.38318452380952
GO:0031347	regulation of defense response	BP	N0.HOG0000108	8	0.000943866	1	1	1	0.347498655190963	2.87770897832817
GO:0031349	positive regulation of defense response	BP	N0.HOG0000108	8	0.000943866	1	1	1	0.20979020979021	4.76666666666667
GO:0031396	regulation of protein ubiquitination	BP	N0.HOG0000042	3	0.00101874	1	1	1	0.166756320602474	5.99677419354839
GO:0031397	negative regulation of protein ubiquitination	BP	N0.HOG0000042	3	0.00101874	1	1	1	0.0580957504034427	17.212962962963
GO:0031399	regulation of protein modification process	BP	N0.HOG0000042	3	0.00101874	1	1	3	1.06724045185584	2.81098790322581
GO:0031399	regulation of protein modification process	BP	N0.HOG0000155	2	0.00304223	1	1	3	1.06724045185584	2.81098790322581
GO:0031399	regulation of protein modification process	BP	N0.HOG0000814	2	0.00304223	1	1	3	1.06724045185584	2.81098790322581
GO:0031401	positive regulation of protein modification process	BP	N0.HOG0000814	2	0.00304223	1	1	1	0.690693921463152	1.44781931464174
GO:0031647	regulation of protein stability	BP	N0.HOG0000042	3	0.00101874	1	1	1	0.233458848843464	4.28341013824885
GO:0031667	response to nutrient levels	BP	N0.HOG0000114	6	2.43212e-08	1	1	1	0.480903711672942	2.07941834451902
GO:0032094	response to food	BP	N0.HOG0000114	6	2.43212e-08	1	1	1	0.0355029585798817	28.1666666666667
GO:0032095	regulation of response to food	BP	N0.HOG0000114	6	2.43212e-08	1	1	1	0.0107584722969338	92.95
GO:0032097	positive regulation of response to food	BP	N0.HOG0000114	6	2.43212e-08	1	1	1	0.00322754168908015	309.833333333333
GO:0032098	regulation of appetite	BP	N0.HOG0000114	6	2.43212e-08	1	1	1	0.00860677783754707	116.1875
GO:0032101	regulation of response to external stimulus	BP	N0.HOG0000108	8	0.000943866	1	1	2	0.551909628832706	3.62378167641326
GO:0032101	regulation of response to external stimulus	BP	N0.HOG0000114	6	2.43212e-08	1	1	2	0.551909628832706	3.62378167641326
GO:0032107	regulation of response to nutrient levels	BP	N0.HOG0000114	6	2.43212e-08	1	1	1	0.0161377084454008	61.9666666666667
GO:0032109	positive regulation of response to nutrient levels	BP	N0.HOG0000114	6	2.43212e-08	1	1	1	0.00430338891877353	232.375
GO:0032434	regulation of proteasomal ubiquitin-dependent protein catabolic process	BP	N0.HOG0000042	3	0.00101874	1	1	1	0.132329209252286	7.55691056910569
GO:0032446	protein modification by small protein conjugation	BP	N0.HOG0000042	3	0.00101874	1	1	1	0.474448628294782	2.10770975056689
GO:0032502	developmental process	BP	N0.HOG0000108	8	0.000943866	1	1	4	4.41635287789134	0.905724725943971
GO:0032502	developmental process	BP	N0.HOG0000114	6	2.43212e-08	1	1	4	4.41635287789134	0.905724725943971
GO:0032502	developmental process	BP	N0.HOG0000155	2	0.00304223	1	1	4	4.41635287789134	0.905724725943971
GO:0032502	developmental process	BP	N0.HOG0000504	3	8.39423e-05	1	1	4	4.41635287789134	0.905724725943971
GO:0032774	RNA biosynthetic process	BP	N0.HOG0000042	3	0.00101874	1	1	3	2.50026896180742	1.19987091222031
GO:0032774	RNA biosynthetic process	BP	N0.HOG0000155	2	0.00304223	1	1	3	2.50026896180742	1.19987091222031
GO:0032774	RNA biosynthetic process	BP	N0.HOG0000814	2	0.00304223	1	1	3	2.50026896180742	1.19987091222031
GO:0032787	monocarboxylic acid metabolic process	BP	N0.HOG0000114	6	2.43212e-08	1	1	2	0.327057557826789	6.11513157894737
GO:0032787	monocarboxylic acid metabolic process	BP	N0.HOG0000162	2	0.00695568	1	1	2	0.327057557826789	6.11513157894737
GO:0032879	regulation of localization	BP	N0.HOG0000155	2	0.00304223	1	1	1	1.58149542764927	0.632312925170068
GO:0033036	macromolecule localization	BP	N0.HOG0000042	3	0.00101874	1	1	1	2.00968262506724	0.497591006423983
GO:0033043	regulation of organelle organization	BP	N0.HOG0000155	2	0.00304223	1	1	2	1.04895104895105	1.90666666666667
GO:0033043	regulation of organelle organization	BP	N0.HOG0000814	2	0.00304223	1	1	2	1.04895104895105	1.90666666666667
GO:0033044	regulation of chromosome organization	BP	N0.HOG0000155	2	0.00304223	1	1	2	0.408821947283486	4.8921052631579
GO:0033044	regulation of chromosome organization	BP	N0.HOG0000814	2	0.00304223	1	1	2	0.408821947283486	4.8921052631579
GO:0033365	protein localization to organelle	BP	N0.HOG0000042	3	0.00101874	1	1	1	0.720817643894567	1.38731343283582
GO:0033388	putrescine biosynthetic process from arginine	BP	N0.HOG0000504	3	8.39423e-05	1	1	1	0.00215169445938677	464.75
GO:0033865	nucleoside bisphosphate metabolic process	BP	N0.HOG0000114	6	2.43212e-08	1	1	1	0.0957504034427111	10.4438202247191
GO:0033866	nucleoside bisphosphate biosynthetic process	BP	N0.HOG0000114	6	2.43212e-08	1	1	1	0.0430338891877353	23.2375
GO:0033875	ribonucleoside bisphosphate metabolic process	BP	N0.HOG0000114	6	2.43212e-08	1	1	1	0.0957504034427111	10.4438202247191
GO:0034032	purine nucleoside bisphosphate metabolic process	BP	N0.HOG0000114	6	2.43212e-08	1	1	1	0.0957504034427111	10.4438202247191
GO:0034097	response to cytokine	BP	N0.HOG0000114	6	2.43212e-08	1	1	1	0.484131253362023	2.06555555555556
GO:0034285	response to disaccharide	BP	N0.HOG0000114	6	2.43212e-08	1	1	1	0.0355029585798817	28.1666666666667
GO:0034308	primary alcohol metabolic process	BP	N0.HOG0000814	2	0.00304223	1	1	1	0.0290478752017214	34.4259259259259
GO:0034654	nucleobase-containing compound biosynthetic process	BP	N0.HOG0000042	3	0.00101874	1	1	4	2.8122646584185	1.42234123947972
GO:0034654	nucleobase-containing compound biosynthetic process	BP	N0.HOG0000114	6	2.43212e-08	1	1	4	2.8122646584185	1.42234123947972
GO:0034654	nucleobase-containing compound biosynthetic process	BP	N0.HOG0000155	2	0.00304223	1	1	4	2.8122646584185	1.42234123947972
GO:0034654	nucleobase-containing compound biosynthetic process	BP	N0.HOG0000814	2	0.00304223	1	1	4	2.8122646584185	1.42234123947972
GO:0034655	nucleobase-containing compound catabolic process	BP	N0.HOG0000042	3	0.00101874	1	1	1	0.4228079612695	2.36513994910941
GO:0034728	nucleosome organization	BP	N0.HOG0000155	2	0.00304223	1	1	1	0.0882194728348575	11.3353658536585
GO:0035337	fatty-acyl-CoA metabolic process	BP	N0.HOG0000114	6	2.43212e-08	1	1	1	0.0376546530392684	26.5571428571429
GO:0035383	thioester metabolic process	BP	N0.HOG0000114	6	2.43212e-08	1	1	1	0.0849919311457773	11.7658227848101
GO:0035384	thioester biosynthetic process	BP	N0.HOG0000114	6	2.43212e-08	1	1	1	0.0387305002689618	25.8194444444445
GO:0035556	intracellular signal transduction	BP	N0.HOG0000042	3	0.00101874	1	1	1	1.70521785906401	0.586435331230284
GO:0035601	protein deacylation	BP	N0.HOG0000814	2	0.00304223	1	1	1	0.0796126949973104	12.5608108108108
GO:0036211	protein modification process	BP	N0.HOG0000042	3	0.00101874	1	1	3	2.21624529316837	1.35364077669903
GO:0036211	protein modification process	BP	N0.HOG0000155	2	0.00304223	1	1	3	2.21624529316837	1.35364077669903
GO:0036211	protein modification process	BP	N0.HOG0000814	2	0.00304223	1	1	3	2.21624529316837	1.35364077669903
GO:0040029	epigenetic regulation of gene expression	BP	N0.HOG0000155	2	0.00304223	1	1	1	0.320602474448628	3.11912751677852
GO:0042127	regulation of cell population proliferation	BP	N0.HOG0000504	3	8.39423e-05	1	1	1	0.962883270575578	1.03854748603352
GO:0042177	negative regulation of protein catabolic process	BP	N0.HOG0000042	3	0.00101874	1	1	1	0.0979020979020979	10.2142857142857
GO:0042180	ketone metabolic process	BP	N0.HOG0000504	3	8.39423e-05	1	1	1	0.158149542764927	6.32312925170068
GO:0042221	response to chemical	BP	N0.HOG0000050	11	0.000801973	1	1	2	2.54975793437332	0.784388185654009
GO:0042221	response to chemical	BP	N0.HOG0000114	6	2.43212e-08	1	1	2	2.54975793437332	0.784388185654009
GO:0042254	ribosome biogenesis	BP	N0.HOG0000042	3	0.00101874	1	1	1	0.291554599246907	3.42988929889299
GO:0042255	ribosome assembly	BP	N0.HOG0000042	3	0.00101874	1	1	1	0.064550833781603	15.4916666666667
GO:0042273	ribosomal large subunit biogenesis	BP	N0.HOG0000042	3	0.00101874	1	1	1	0.0774610005379236	12.9097222222222
GO:0042335	cuticle development	BP	N0.HOG0000114	6	2.43212e-08	1	1	1	0.211941904249597	4.71827411167513
GO:0042401	biogenic amine biosynthetic process	BP	N0.HOG0000504	3	8.39423e-05	1	1	1	0.0398063474986552	25.1216216216216
GO:0042445	hormone metabolic process	BP	N0.HOG0000814	2	0.00304223	1	1	1	0.154922001075847	6.45486111111111
GO:0042742	defense response to bacterium	BP	N0.HOG0000108	8	0.000943866	1	1	1	0.244217321140398	4.09471365638767
GO:0042886	amide transport	BP	N0.HOG0000042	3	0.00101874	1	1	1	1.15008068854223	0.869504209541628
GO:0042981	regulation of apoptotic process	BP	N0.HOG0000042	3	0.00101874	1	1	1	0.948897256589564	1.05385487528345
GO:0043062	extracellular structure organization	BP	N0.HOG0000108	8	0.000943866	1	1	1	0.22270037654653	4.49033816425121
GO:0043065	positive regulation of apoptotic process	BP	N0.HOG0000042	3	0.00101874	1	1	1	0.421732114039806	2.37117346938776
GO:0043067	regulation of programmed cell death	BP	N0.HOG0000042	3	0.00101874	1	1	1	0.994082840236686	1.00595238095238
GO:0043068	positive regulation of programmed cell death	BP	N0.HOG0000042	3	0.00101874	1	1	1	0.451855836471221	2.21309523809524
GO:0043086	negative regulation of catalytic activity	BP	N0.HOG0000042	3	0.00101874	1	1	1	0.421732114039806	2.37117346938776
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	BP	N0.HOG0000042	3	0.00101874	1	1	1	0.358257127487897	2.79129129129129
GO:0043170	macromolecule metabolic process	BP	N0.HOG0000042	3	0.00101874	1	1	6	4.90801506186122	1.2224901359053
GO:0043170	macromolecule metabolic process	BP	N0.HOG0000108	8	0.000943866	1	1	6	4.90801506186122	1.2224901359053
GO:0043170	macromolecule metabolic process	BP	N0.HOG0000114	6	2.43212e-08	1	1	6	4.90801506186122	1.2224901359053
GO:0043170	macromolecule metabolic process	BP	N0.HOG0000155	2	0.00304223	1	1	6	4.90801506186122	1.2224901359053
GO:0043170	macromolecule metabolic process	BP	N0.HOG0000504	3	8.39423e-05	1	1	6	4.90801506186122	1.2224901359053
GO:0043170	macromolecule metabolic process	BP	N0.HOG0000814	2	0.00304223	1	1	6	4.90801506186122	1.2224901359053
GO:0043207	response to external biotic stimulus	BP	N0.HOG0000108	8	0.000943866	1	1	2	0.78214093598709	2.55708390646492
GO:0043207	response to external biotic stimulus	BP	N0.HOG0000504	3	8.39423e-05	1	1	2	0.78214093598709	2.55708390646492
GO:0043393	regulation of protein binding	BP	N0.HOG0000042	3	0.00101874	1	1	1	0.175363098440022	5.70245398773006
GO:0043412	macromolecule modification	BP	N0.HOG0000042	3	0.00101874	1	1	3	2.37009144701452	1.26577394462097
GO:0043412	macromolecule modification	BP	N0.HOG0000155	2	0.00304223	1	1	3	2.37009144701452	1.26577394462097
GO:0043412	macromolecule modification	BP	N0.HOG0000814	2	0.00304223	1	1	3	2.37009144701452	1.26577394462097
GO:0043436	oxoacid metabolic process	BP	N0.HOG0000114	6	2.43212e-08	1	1	3	0.65196342119419	4.60148514851485
GO:0043436	oxoacid metabolic process	BP	N0.HOG0000162	2	0.00695568	1	1	3	0.65196342119419	4.60148514851485
GO:0043436	oxoacid metabolic process	BP	N0.HOG0000504	3	8.39423e-05	1	1	3	0.65196342119419	4.60148514851485
GO:0043543	protein acylation	BP	N0.HOG0000814	2	0.00304223	1	1	1	0.210866057019903	4.74234693877551
GO:0043603	amide metabolic process	BP	N0.HOG0000042	3	0.00101874	1	1	2	0.909090909090909	2.2
GO:0043603	amide metabolic process	BP	N0.HOG0000114	6	2.43212e-08	1	1	2	0.909090909090909	2.2
GO:0043632	modification-dependent macromolecule catabolic process	BP	N0.HOG0000042	3	0.00101874	1	1	1	0.467993544916622	2.1367816091954
GO:0043687	post-translational protein modification	BP	N0.HOG0000042	3	0.00101874	1	1	1	0.724045185583647	1.38112927191679
GO:0043933	protein-containing complex organization	BP	N0.HOG0000042	3	0.00101874	1	1	2	1.58149542764927	1.26462585034014
GO:0043933	protein-containing complex organization	BP	N0.HOG0000155	2	0.00304223	1	1	2	1.58149542764927	1.26462585034014
GO:0044042	glucan metabolic process	BP	N0.HOG0000114	6	2.43212e-08	1	1	1	0.0688542227003765	14.5234375
GO:0044085	cellular component biogenesis	BP	N0.HOG0000042	3	0.00101874	1	1	2	2.51102743410436	0.796486718080549
GO:0044085	cellular component biogenesis	BP	N0.HOG0000155	2	0.00304223	1	1	2	2.51102743410436	0.796486718080549
GO:0044092	negative regulation of molecular function	BP	N0.HOG0000042	3	0.00101874	1	1	1	0.619688004303389	1.61371527777778
GO:0044093	positive regulation of molecular function	BP	N0.HOG0000042	3	0.00101874	1	1	1	0.981172673480366	1.01918859649123
GO:0044238	primary metabolic process	BP	N0.HOG0000042	3	0.00101874	1	1	7	5.47391070467994	1.27879323899371
GO:0044238	primary metabolic process	BP	N0.HOG0000108	8	0.000943866	1	1	7	5.47391070467994	1.27879323899371
GO:0044238	primary metabolic process	BP	N0.HOG0000114	6	2.43212e-08	1	1	7	5.47391070467994	1.27879323899371
GO:0044238	primary metabolic process	BP	N0.HOG0000155	2	0.00304223	1	1	7	5.47391070467994	1.27879323899371
GO:0044238	primary metabolic process	BP	N0.HOG0000162	2	0.00695568	1	1	7	5.47391070467994	1.27879323899371
GO:0044238	primary metabolic process	BP	N0.HOG0000504	3	8.39423e-05	1	1	7	5.47391070467994	1.27879323899371
GO:0044238	primary metabolic process	BP	N0.HOG0000814	2	0.00304223	1	1	7	5.47391070467994	1.27879323899371
GO:0044272	sulfur compound biosynthetic process	BP	N0.HOG0000114	6	2.43212e-08	1	1	1	0.123722431414739	8.08260869565218
GO:0044281	small molecule metabolic process	BP	N0.HOG0000114	6	2.43212e-08	1	1	4	1.2845615922539	3.11390284757119
GO:0044281	small molecule metabolic process	BP	N0.HOG0000162	2	0.00695568	1	1	4	1.2845615922539	3.11390284757119
GO:0044281	small molecule metabolic process	BP	N0.HOG0000504	3	8.39423e-05	1	1	4	1.2845615922539	3.11390284757119
GO:0044281	small molecule metabolic process	BP	N0.HOG0000814	2	0.00304223	1	1	4	1.2845615922539	3.11390284757119
GO:0044283	small molecule biosynthetic process	BP	N0.HOG0000114	6	2.43212e-08	1	1	2	0.456159225389995	4.38443396226415
GO:0044283	small molecule biosynthetic process	BP	N0.HOG0000162	2	0.00695568	1	1	2	0.456159225389995	4.38443396226415
GO:0044419	biological process involved in interspecies interaction between organisms	BP	N0.HOG0000108	8	0.000943866	1	1	2	0.967186659494352	2.0678531701891
GO:0044419	biological process involved in interspecies interaction between organisms	BP	N0.HOG0000504	3	8.39423e-05	1	1	2	0.967186659494352	2.0678531701891
GO:0045017	glycerolipid biosynthetic process	BP	N0.HOG0000114	6	2.43212e-08	1	1	1	0.190424959655729	5.25141242937853
GO:0045047	protein targeting to ER	BP	N0.HOG0000042	3	0.00101874	1	1	1	0.0828402366863905	12.0714285714286
GO:0045116	protein neddylation	BP	N0.HOG0000042	3	0.00101874	1	1	1	0.0193652501344809	51.6388888888889
GO:0045184	establishment of protein localization	BP	N0.HOG0000042	3	0.00101874	1	1	1	1.18558364712211	0.843466424682396
GO:0045229	external encapsulating structure organization	BP	N0.HOG0000108	8	0.000943866	1	1	1	0.260355029585799	3.84090909090909
GO:0045446	endothelial cell differentiation	BP	N0.HOG0000114	6	2.43212e-08	1	1	1	0.0753093060785368	13.2785714285714
GO:0045807	positive regulation of endocytosis	BP	N0.HOG0000155	2	0.00304223	1	1	1	0.13340505648198	7.49596774193548
GO:0045861	negative regulation of proteolysis	BP	N0.HOG0000042	3	0.00101874	1	1	1	0.160301237224314	6.23825503355705
GO:0045934	negative regulation of nucleobase-containing compound metabolic process	BP	N0.HOG0000155	2	0.00304223	1	1	2	1.02743410435718	1.94659685863874
GO:0045934	negative regulation of nucleobase-containing compound metabolic process	BP	N0.HOG0000814	2	0.00304223	1	1	2	1.02743410435718	1.94659685863874
GO:0046165	alcohol biosynthetic process	BP	N0.HOG0000114	6	2.43212e-08	1	1	1	0.120494889725659	8.29910714285714
GO:0046390	ribose phosphate biosynthetic process	BP	N0.HOG0000114	6	2.43212e-08	1	1	1	0.191500806885422	5.22191011235955
GO:0046394	carboxylic acid biosynthetic process	BP	N0.HOG0000114	6	2.43212e-08	1	1	2	0.204410973641743	9.78421052631579
GO:0046394	carboxylic acid biosynthetic process	BP	N0.HOG0000162	2	0.00695568	1	1	2	0.204410973641743	9.78421052631579
GO:0046460	neutral lipid biosynthetic process	BP	N0.HOG0000114	6	2.43212e-08	1	1	1	0.036578805809575	27.3382352941177
GO:0046463	acylglycerol biosynthetic process	BP	N0.HOG0000114	6	2.43212e-08	1	1	1	0.036578805809575	27.3382352941177
GO:0046467	membrane lipid biosynthetic process	BP	N0.HOG0000162	2	0.00695568	1	1	1	0.0882194728348575	11.3353658536585
GO:0046485	ether lipid metabolic process	BP	N0.HOG0000114	6	2.43212e-08	1	1	1	0.0118343195266272	84.5
GO:0046486	glycerolipid metabolic process	BP	N0.HOG0000114	6	2.43212e-08	1	1	1	0.28294782140936	3.53422053231939
GO:0046504	glycerol ether biosynthetic process	BP	N0.HOG0000114	6	2.43212e-08	1	1	1	0.00860677783754707	116.1875
GO:0046890	regulation of lipid biosynthetic process	BP	N0.HOG0000114	6	2.43212e-08	1	1	1	0.1463152232383	6.83455882352941
GO:0046907	intracellular transport	BP	N0.HOG0000042	3	0.00101874	1	1	1	1.3652501344809	0.732466509062254
GO:0048232	male gamete generation	BP	N0.HOG0000155	2	0.00304223	1	1	1	0.57235072619688	1.74718045112782
GO:0048259	regulation of receptor-mediated endocytosis	BP	N0.HOG0000155	2	0.00304223	1	1	1	0.0806885422270038	12.3933333333333
GO:0048468	cell development	BP	N0.HOG0000114	6	2.43212e-08	1	1	1	2.49704142011834	0.400473933649289
GO:0048513	animal organ development	BP	N0.HOG0000114	6	2.43212e-08	1	1	2	2.56589564281872	0.779454926624738
GO:0048513	animal organ development	BP	N0.HOG0000504	3	8.39423e-05	1	1	2	2.56589564281872	0.779454926624738
GO:0048518	positive regulation of biological process	BP	N0.HOG0000042	3	0.00101874	1	1	6	3.35664335664336	1.7875
GO:0048518	positive regulation of biological process	BP	N0.HOG0000108	8	0.000943866	1	1	6	3.35664335664336	1.7875
GO:0048518	positive regulation of biological process	BP	N0.HOG0000114	6	2.43212e-08	1	1	6	3.35664335664336	1.7875
GO:0048518	positive regulation of biological process	BP	N0.HOG0000155	2	0.00304223	1	1	6	3.35664335664336	1.7875
GO:0048518	positive regulation of biological process	BP	N0.HOG0000504	3	8.39423e-05	1	1	6	3.35664335664336	1.7875
GO:0048518	positive regulation of biological process	BP	N0.HOG0000814	2	0.00304223	1	1	6	3.35664335664336	1.7875
GO:0048519	negative regulation of biological process	BP	N0.HOG0000042	3	0.00101874	1	1	3	3.14685314685315	0.953333333333333
GO:0048519	negative regulation of biological process	BP	N0.HOG0000155	2	0.00304223	1	1	3	3.14685314685315	0.953333333333333
GO:0048519	negative regulation of biological process	BP	N0.HOG0000814	2	0.00304223	1	1	3	3.14685314685315	0.953333333333333
GO:0048522	positive regulation of cellular process	BP	N0.HOG0000042	3	0.00101874	1	1	6	3.2038730500269	1.87273337810611
GO:0048522	positive regulation of cellular process	BP	N0.HOG0000108	8	0.000943866	1	1	6	3.2038730500269	1.87273337810611
GO:0048522	positive regulation of cellular process	BP	N0.HOG0000114	6	2.43212e-08	1	1	6	3.2038730500269	1.87273337810611
GO:0048522	positive regulation of cellular process	BP	N0.HOG0000155	2	0.00304223	1	1	6	3.2038730500269	1.87273337810611
GO:0048522	positive regulation of cellular process	BP	N0.HOG0000504	3	8.39423e-05	1	1	6	3.2038730500269	1.87273337810611
GO:0048522	positive regulation of cellular process	BP	N0.HOG0000814	2	0.00304223	1	1	6	3.2038730500269	1.87273337810611
GO:0048523	negative regulation of cellular process	BP	N0.HOG0000042	3	0.00101874	1	1	3	3.05217859064013	0.982904476559746
GO:0048523	negative regulation of cellular process	BP	N0.HOG0000155	2	0.00304223	1	1	3	3.05217859064013	0.982904476559746
GO:0048523	negative regulation of cellular process	BP	N0.HOG0000814	2	0.00304223	1	1	3	3.05217859064013	0.982904476559746
GO:0048583	regulation of response to stimulus	BP	N0.HOG0000042	3	0.00101874	1	1	3	2.228079612695	1.34645098985997
GO:0048583	regulation of response to stimulus	BP	N0.HOG0000108	8	0.000943866	1	1	3	2.228079612695	1.34645098985997
GO:0048583	regulation of response to stimulus	BP	N0.HOG0000114	6	2.43212e-08	1	1	3	2.228079612695	1.34645098985997
GO:0048584	positive regulation of response to stimulus	BP	N0.HOG0000042	3	0.00101874	1	1	3	1.27272727272727	2.35714285714286
GO:0048584	positive regulation of response to stimulus	BP	N0.HOG0000108	8	0.000943866	1	1	3	1.27272727272727	2.35714285714286
GO:0048584	positive regulation of response to stimulus	BP	N0.HOG0000114	6	2.43212e-08	1	1	3	1.27272727272727	2.35714285714286
GO:0048609	multicellular organismal reproductive process	BP	N0.HOG0000155	2	0.00304223	1	1	1	1.59763313609467	0.625925925925926
GO:0048731	system development	BP	N0.HOG0000114	6	2.43212e-08	1	1	2	3.26304464766003	0.612924497197494
GO:0048731	system development	BP	N0.HOG0000504	3	8.39423e-05	1	1	2	3.26304464766003	0.612924497197494
GO:0048732	gland development	BP	N0.HOG0000114	6	2.43212e-08	1	1	1	0.536847767616998	1.8627254509018
GO:0048856	anatomical structure development	BP	N0.HOG0000108	8	0.000943866	1	1	3	4.18719741796665	0.716469681397739
GO:0048856	anatomical structure development	BP	N0.HOG0000114	6	2.43212e-08	1	1	3	4.18719741796665	0.716469681397739
GO:0048856	anatomical structure development	BP	N0.HOG0000504	3	8.39423e-05	1	1	3	4.18719741796665	0.716469681397739
GO:0048869	cellular developmental process	BP	N0.HOG0000114	6	2.43212e-08	1	1	1	3.01559978483055	0.331608990367463
GO:0050673	epithelial cell proliferation	BP	N0.HOG0000814	2	0.00304223	1	1	1	0.232383001613771	4.30324074074074
GO:0050776	regulation of immune response	BP	N0.HOG0000108	8	0.000943866	1	1	1	0.407746100053792	2.45250659630607
GO:0050778	positive regulation of immune response	BP	N0.HOG0000108	8	0.000943866	1	1	1	0.309844002151694	3.22743055555556
GO:0050789	regulation of biological process	BP	N0.HOG0000042	3	0.00101874	1	1	7	5.33727810650888	1.31152993348115
GO:0050789	regulation of biological process	BP	N0.HOG0000050	11	0.000801973	1	1	7	5.33727810650888	1.31152993348115
GO:0050789	regulation of biological process	BP	N0.HOG0000108	8	0.000943866	1	1	7	5.33727810650888	1.31152993348115
GO:0050789	regulation of biological process	BP	N0.HOG0000114	6	2.43212e-08	1	1	7	5.33727810650888	1.31152993348115
GO:0050789	regulation of biological process	BP	N0.HOG0000155	2	0.00304223	1	1	7	5.33727810650888	1.31152993348115
GO:0050789	regulation of biological process	BP	N0.HOG0000504	3	8.39423e-05	1	1	7	5.33727810650888	1.31152993348115
GO:0050789	regulation of biological process	BP	N0.HOG0000814	2	0.00304223	1	1	7	5.33727810650888	1.31152993348115
GO:0050790	regulation of catalytic activity	BP	N0.HOG0000042	3	0.00101874	1	1	1	1.20494889725659	0.829910714285714
GO:0050794	regulation of cellular process	BP	N0.HOG0000042	3	0.00101874	1	1	7	5.15653577192039	1.35750052159399
GO:0050794	regulation of cellular process	BP	N0.HOG0000050	11	0.000801973	1	1	7	5.15653577192039	1.35750052159399
GO:0050794	regulation of cellular process	BP	N0.HOG0000108	8	0.000943866	1	1	7	5.15653577192039	1.35750052159399
GO:0050794	regulation of cellular process	BP	N0.HOG0000114	6	2.43212e-08	1	1	7	5.15653577192039	1.35750052159399
GO:0050794	regulation of cellular process	BP	N0.HOG0000155	2	0.00304223	1	1	7	5.15653577192039	1.35750052159399
GO:0050794	regulation of cellular process	BP	N0.HOG0000504	3	8.39423e-05	1	1	7	5.15653577192039	1.35750052159399
GO:0050794	regulation of cellular process	BP	N0.HOG0000814	2	0.00304223	1	1	7	5.15653577192039	1.35750052159399
GO:0050810	regulation of steroid biosynthetic process	BP	N0.HOG0000114	6	2.43212e-08	1	1	1	0.0688542227003765	14.5234375
GO:0050877	nervous system process	BP	N0.HOG0000050	11	0.000801973	1	1	1	0.927380311995697	1.07830626450116
GO:0050896	response to stimulus	BP	N0.HOG0000042	3	0.00101874	1	1	6	4.46261430876815	1.34450337512054
GO:0050896	response to stimulus	BP	N0.HOG0000050	11	0.000801973	1	1	6	4.46261430876815	1.34450337512054
GO:0050896	response to stimulus	BP	N0.HOG0000108	8	0.000943866	1	1	6	4.46261430876815	1.34450337512054
GO:0050896	response to stimulus	BP	N0.HOG0000114	6	2.43212e-08	1	1	6	4.46261430876815	1.34450337512054
