tx	gene_id	Vv154	Vv155	Vv156	Vv158	Vv160	Vv161	Vv165	Vv166	Vv168	Vv169	Vv171	Vv172	Vv175	Vv176	Vv181	Vv183	Vv184	Vv187	Vv188	Vv190	Vv191	Vv193	Vv194	Vv195	Vv197	Vv199	Vv200	Vv201	Vv202	Vv204	Vv205	Vv207	Vv208	Vv210	Vv211	Vv214	Vv215	Vv217	Vv218	Vv219	Vv220	Vv223	Vv224	Vv226	Vv227	Vv228	Vv230	Vv231	Vv232	Vv235	Vv236	Vv239	Vv241	Vv242	Vv243	Vv245	Vv246	Vv248	Vv250	Vv251	Vv252	Vv254	Vv255	Vv257	Vv258	Vv259
XM_050997777.1	LOC127065440	0	0	0	0.135614	0	0	2.318449	0.394885	0.192624	2.154359	0.133678	0	0.159518	0.270866	0	0.134794	0	0	0.159625	0	0	0	0.247304	0	0.153939	0	0.78983	0.30611	0.533358	1.403385	0	0	0	0	0.09353	0	0	0.062512	0	0.587263	1.178884	0.108245	1.732557	0.301992	0.619864	0	0.252894	0	0.369872	0	0.08152	0	1.42575	0.455458	0.107722	0.294571	0.115152	0	0	0.33563	0.117381	0	0.130166	0.575451	1.498198	0.934893
XM_050997774.1	LOC127065440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_050997776.1	LOC127065440	0	0.210942	2.247585	0	0.303732	0.859556	2.314868	2.469599	2.486506	1.198912	0.44657	0.572052	0.631421	0.081825	0.468762	3.225421	1.91983	1.209181	0.505248	0.278234	0.604598	0.930929	1.023608	0	0.852655	0	1.058796	0.925412	3.734414	1.538609	1.064027	2.08708	0.565031	0	1.501248	0.407591	1.673158	1.401228	0	0.904873	1.057245	2.753593	2.918248	0.652958	0	0.124596	1.385585	0.484647	0.114783	0.783319	1.215306	1.089768	4.574241	3.977454	0.953992	1.078452	1.000797	0.79354	0.418322	0.819011	0.509045	0.921253	2.169759	2.513553	3.195738	5.038629
XM_050997779.1	LOC127065440	0	0	0.312566	0.761997	0.952733	0.14046	0.704134	1.304829	0.593312	1.40802	0.843019	0	0.47463	0.412168	0.53851	1.967478	3.123269	0.740912	2.011921	0	0.562315	0	0	0.22726	0	0.66331	0.194413	1.861182	2.840346	3.415768	0.240493	0	0	0.597471	0	0	1.426373	0	0	2.025491	1.560678	1.057979	0.767648	0	1.935305	0.728857	0	0	0.579138	0.421146	1.440107	0.813465	5.601866	5.325939	0.677309	0.57694	0.685986	0.658305	0	0.718697	0.584714	0.171683	0.764719	0.263457	2.551789	5.964383
XM_050997780.1	LOC127065440	3.939643	0	0	0.379547	0	0	0.17223	0.219089	0.290567	0	0	2.439371	0	0	0	0.718741	0	0	0	1.665363	1.307679	0	0	0	0	0	0.839461	0	0.938213	1.295344	0.841301	0	1.190455	0	0	1.150556	0	0	1.204229	0	0	0.173891	2.403954	1.637384	0	0	0	0	0.247796	0.459875	0	0.576021	0.776086	1.122127	0.305907	0	0.409717	0.199531	0.573638	0	0	0.197257	0.537006	0.282871	0.325719	0.345063
XM_050997778.1	LOC127065440	0	0	0	0	0	0	0.188436	0.513105	0.221875	0	0	0	0	0.211717	0	1.393268	0	0.345169	0	0	0	0.254944	0	0	0	0	0	0	1.616241	0	0	0	0	0	0	0	0	0	0	0	0	0.180575	1.248348	0	0	0.448946	0	0	0	0	0	0	1.867346	0	0	0	0.270887	0	0.260347	0.086432	0	0.583117	0.698275	0.23272	0	0.250869
XM_050997775.1	LOC127065440	0	2.636199	0	0	0	0	0	0	0.202775	0	0	0	0	0	0	0	0	0	0	0	0	0	0.948885	0.269608	0.579453	0	0	0	0.148536	0	0	0	0	0.984749	0	0	0	0	0.097395	0	0	0	0	0	0	0	0	0.488086	0	0	0	0	0.125355	0.406897	0	0	0	0	0.483738	0	0	0	0	1.080358	0	0.199882
XM_050997787.1	LOC127065443	2.541202	3.214344	4.305466	3.08862	3.338853	2.45273	6.842244	5.029132	3.599034	5.727509	3.936315	3.596031	2.619148	2.023391	4.15577	6.611504	6.488064	5.615357	5.117862	3.469756	1.93471	3.287206	6.26426	2.77149	2.762982	3.19332	4.525958	4.924927	13.276049	5.125156	4.694419	3.017231	2.42786	3.77819	3.565663	2.749227	3.069791	3.199176	3.977803	6.117382	8.802111	3.667519	3.569256	2.193573	3.121978	2.998824	3.906338	2.312179	2.302585	4.778722	3.917423	6.366804	4.22112	3.819124	3.626835	4.081778	3.47961	3.517249	3.313669	2.921002	3.71536	4.730188	4.62545	5.444115	5.212561	4.835015
XR_007782053.1	LOC127065444	0	0.067346	0.198004	0.134519	0.080044	0.075091	0.119172	0.250484	0.533136	0.317138	0	0	0.061763	0	0	0.269225	0.11527	0.423941	0.732351	0.135867	0	0	0.128361	0	0	0.082783	0.285534	0	2.660651	0.929458	0.375312	0	0	0	0	0	0	0	0	0.202461	1.479973	0	1.039138	0	0	0	0	0.251569	0.0671	0	0.183616	0.116344	0.770409	0.415211	0	0	0	0.075602	0.147302	0.077067	0.099023	0.36144	0.109566	0.10412	0.428504	0.563921
XM_050997785.1	LOC127065442	0	0	0	0	0	0	0	0	0	0	0	0	0	0.069254	0	0	0	0.51722	0	0	0	0	0.732851	0	0	0	0	0	0	0	0	0	0.271408	0	0	0	0	0	0	0	0	0	0	0.469399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_050997782.1	LOC127065442	12.211289	13.062746	12.784732	9.602605	6.905454	6.370739	6.812523	6.659322	8.431732	9.354753	13.642092	17.611038	10.4086	8.10094	4.485225	12.337478	8.436708	9.559563	8.735905	14.378526	13.36366	10.983278	13.314628	3.420311	6.789813	3.808138	5.407643	7.474408	25.786657	17.167233	8.468099	10.171551	13.666727	13.179172	13.140435	9.249748	13.263002	7.792722	6.766391	4.914686	5.94017	13.562267	19.33517	11.39923	11.278064	7.263575	10.666683	3.973308	5.943288	5.693193	6.294256	5.572988	20.119711	17.455037	12.349532	11.3819	10.459062	8.111131	6.387281	7.182005	3.628203	5.238735	5.87077	8.542473	12.638368	25.106248
XM_050997784.1	LOC127065442	0.73164	0.279615	0.32065	0.200525	0	0.351099	0	0.162562	0.155889	0.145208	0.54884	1.196038	0.16986	0.246735	0	0.200865	0.141199	0	0.660531	0.073533	0.644904	0.59184	0.135907	0.630859	0.791333	0.177085	0	0	1.403654	0.591304	0.510924	0.438519	0.543335	0.477918	0.61191	0.209476	0.881923	0	0	1.179668	0	1.930717	1.484678	0	0.534588	0.663795	0.66539	0.311582	0.36825	0.091432	0	0.213336	0.866366	1.292252	1.284034	0.074788	0.070308	0.439464	0.0962	0.226173	0	0.482133	0.622889	0.111691	1.913273	3.428416
XM_050997783.1	LOC127065442	0.116942	0.162238	0.099066	0.095801	0.420532	0.545327	0.729178	0.264484	0.835396	1.205707	1.186821	1.276429	0.758764	0.235199	0.195277	0	0	0	0.445337	1.354362	0	0.42019	0	0.246547	0.402065	0.62327	0.712297	0.28586	0.96354	0.944436	0	0.149864	0.544004	0.308614	0.408175	0.344638	1.109685	0.116628	0.177202	0.240676	0	0.660732	0.446229	1.052784	0.592279	0.746782	1.071139	0.247589	0.180711	0.32032	0.728769	0	0.607611	1.814787	0.675262	0.661783	0	0.337399	0.139881	0.612827	0.351591	0	0	0.315771	0.422698	0.468024
XM_050997738.1	LOC127065422	0.348678	0	0.07395	0	0.189482	0.278009	0.363915	0.102206	3.261903	5.121964	0.062485	0.120604	0	0.062822	0.143482	0.509991	0.324519	2.911731	2.055795	0	0	0.061654	0	0	0	0.091034	0.100101	0.123495	0.598619	5.288122	3.827624	0	0	0	0	0	0.173332	0.076277	0	0	0.080918	1.420477	1.399809	0	0	0.097	0.073139	0	0.163983	0.122426	0.133037	0	1.284872	1.444566	0.059551	0.048258	0	0	0.088227	0.081368	0.099237	0.048809	0.067681	0	1.158815	1.940495
XM_050997739.1	LOC127065422	0	0.424109	0	0.060244	0	0	0.224809	0.543512	1.026999	0	0	0	0.050868	0	0	0.412719	0	0	1.596082	0.139646	0.156079	0	0.04546	0.078886	0.039541	0	0	0.176622	0	0	0	0.179308	0.211302	0.046216	0.062196	0.076133	0	0	0.04711	0.147129	1.443775	0.225051	0.241055	0.183039	0.1961	0	0	0.070918	0	0	0	0.10592	0	0.400253	0	0	0.056598	0.118657	0	0	0	0	0	0.063852	0.427386	0
XR_007782050.1	LOC127065438	0	0	0	0	0	0	0	0	0	0	0	0.015042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019607	0	0	0	0
XR_007782049.1	LOC127065438	0	0	0	0	0	0	0	0	0	0	0	0.015042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019607	0	0	0	0
XR_007782048.1	LOC127065438	0	0	0	0	0	0	0	0	0	0	0	0.015042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019607	0	0	0	0
XM_050997727.1	LOC127065419	0	0	0	0	0	0	0	0	0	0.160391	0	0.095478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.498499	0	0	0	0	0	0	0	0	0	0	0	0	0.10073	0	0	0	0.262108	0	0	0	0	0	0.097379	0.075456	0	0	0	0.099831	0	0	0.081594	0	0	0	0	0	0
XM_050997728.1	LOC127065419	0.053586	0.109635	0.087085	0.071133	0.121915	0.06157	0.05781	0.030216	0.091929	0	0	0	0.014382	0.0214	0.042596	0	0.055569	0.091538	0.18986	0.041284	0.195944	0.044572	0.060702	0.065274	0.087124	0.02927	0.408632	0.143725	4.761699	0.172834	0.092061	0.191234	0.064186	0.030857	0	0.022079	0.048947	0.211101	0.432187	0.024521	0.8743	0	0.095248	0.03135	0.032762	0	0.014134	0.412886	0.947584	0.298383	0.39873	0	0	0.050093	0.053613	0.07755	0	0.296713	0.315253	0.290841	0.451418	0.041894	0.156576	0.011727	0.012788	0.066826
XM_050997771.1	LOC127065436	1.045816	1.042598	0.365666	0.501926	0.613017	1.070381	1.025225	1.07143	3.4444	4.738966	0.507022	0.322287	0.651249	0.225449	0.565383	1.310423	0	5.28938	3.999854	0.568412	1.077956	0.331606	0.525577	0.244547	0.391883	0.575543	0.919934	0.673086	0.810151	3.548071	2.394858	2.358181	1.060082	0.24221	0.46922	0.556966	1.603042	0.480982	0.807996	1.293804	0.982242	4.800465	4.059761	0.5511	0.829845	0.671213	0.183765	0.40655	0.658721	1.167491	0.637886	0.692998	1.463293	2.241375	0.480713	0.73948	0.446764	0.453154	0.490568	0.314263	0.132211	0.741636	0.401625	0.382528	3.5876	2.500294
XM_050997770.1	LOC127065436	5.135395	4.288966	2.628441	1.9536	1.579829	1.945721	2.390882	3.355824	21.15415	25.946998	3.129186	7.511761	0.308651	1.318511	0.538708	3.194879	1.938934	26.6017	20.907132	2.716942	4.215061	2.813489	3.066781	0.938047	0.904882	0.776381	0.913836	1.41453	3.422274	27.046581	32.157182	7.736807	6.638564	2.884866	3.385423	2.373512	2.335157	0.770783	0.317691	2.142714	1.766509	24.651471	22.992233	7.431348	5.900354	0.940488	1.536502	0.547881	0.885985	0.531054	1.323199	1.333672	9.213254	10.779078	3.607126	4.829298	0.897313	0.827268	1.015017	1.0431	0.75474	0.659139	1.179134	1.43311	23.335477	14.266184
XM_050997772.1	LOC127065436	0	0.055563	0.080379	0	0.156213	0.085638	0	0	0.447517	1.178941	0	0	0.480151	0	0	0	0.777862	0.736777	0.418098	0	0	0	0	0	0	0	0	0	0	0	0	0	0.060115	0	0	0	0	0	0	0	0	0.347381	0.520789	0.164363	0	0	0	0	0	0.087412	0	0	0.162461	0.163984	0	0.151818	0	0	0.083931	0	0	0	0	0	0.431983	0.175279
XM_050997759.1	LOC127065430	0	0	0	0	0	0	0.288324	0	0	0	0	0	0	0	0	0.210077	0	0	0	0	0	0	0	0	0	0	0	0	0	0.180848	0	0	0.147315	0.193716	0	0	0.041536	0	0	0	0	0.15612	0.097361	0	0	0.250268	0	0	0	0	0	0.205584	0	0.569266	0	0	0	0	0	0	0	0	0.11807	0	0	0.741893
XM_050997756.1	LOC127065430	0	0.040996	0	0	0.413618	0.325848	0.917266	1.326833	3.221832	2.544994	0.230218	0.120336	0	0.042819	0.42012	0.498084	0.83946	2.569086	2.373437	0	0.117955	0	0.164979	0.151756	0	0	0.292569	0.411287	0.539944	4.645029	3.302777	0	0	0	0	0.040522	0	0.236693	0	0.190584	0.200008	1.483197	1.537339	0	0.186586	0	0.214268	0.246472	0.209208	0.070436	0.331113	0	1.866783	3.173443	0.289857	0.042765	0.051064	0	0.160751	0.302384	0.181589	0	0.388851	0.50988	1.276431	2.361824
XM_050997758.1	LOC127065430	1.640405	1.503845	0.350986	0.259218	0	0.241567	0	0	0.835049	2.774865	0	0.661733	0.178451	0.161496	0	0.969402	0	0.835883	1.641984	0.798166	0.746583	0.230515	0	0	0.167337	0.164326	0	0.196145	0	0	0.795578	1.156477	0.617278	0.146269	0.404685	0.28765	0.555324	0	0.358138	0.444012	0.637753	1.674419	2.520738	1.424916	1.026294	0	0.102199	0	0.171938	0.150344	0	0	1.454341	0	0	0.296675	0.128201	0.301605	0.132577	0	0	0.148508	0	0	2.325196	1.576838
XM_050997737.1	LOC127065421	0.455366	0.437209	0.029468	0	0.405517	0.299583	1.253046	0.705412	0.732536	1.474297	0.081298	0	0.084709	0.078852	0.257874	0.976406	0.824218	0.422299	0.358497	0.232276	0.151318	0.03462	0.037312	0.266469	0.077152	0.156257	0.470095	1.56403	1.402788	0.704067	0.136552	0.579779	0.051034	0.03193	0.418682	0.203644	0.465239	0.420718	0.616323	1.520591	1.457439	0.06476	0.590894	0	0.047948	0.086227	0	0.138081	0.241393	0.340076	0.647743	0.08911	0.393507	0.321092	0.026097	0.025693	0.027395	0.295799	0.35612	0.489331	0.431658	0.40804	0.254412	0.319156	0.196836	0.345282
XM_050997736.1	LOC127065421	0.167017	0.303109	0	0.118704	0.781577	0.98445	2.751952	2.059539	0.652112	0.776461	0.323273	0.203114	0.375223	0.107347	0.930139	1.538964	0.743692	0.482259	0.285037	0.184967	0.180088	0.077062	0.18834	0.210964	0.266819	0.642887	1.190745	2.211641	0.983557	1.135391	0.534205	0.319689	0.173253	0.259501	0.333633	0.209838	0.196356	0.491208	1.219223	1.061364	1.295804	0.589297	0.555836	0.657595	0.232253	0.567095	0.280565	0.515251	0.906998	0.855748	1.024501	0.833732	0.918256	1.212924	0.178071	0.252852	0.429079	0.865729	0.378943	0.571752	1.247074	0.654641	1.046704	1.008618	0.728425	1.397427
XM_050997735.1	LOC127065421	4.132501	4.873398	2.133898	1.683918	5.759736	5.104495	16.949387	14.929711	7.635433	6.805508	1.854352	1.352084	1.316042	2.273888	8.618796	10.738508	10.105984	3.379325	6.081075	2.507012	2.806436	1.264722	0.983336	2.14251	1.106731	6.367023	8.212948	12.974233	8.684359	7.54538	5.194936	2.711954	1.940623	1.807296	0.779104	2.142054	2.574363	5.281037	6.167297	4.70322	4.999282	4.459005	6.241669	2.044603	3.871431	3.808401	2.360523	3.103942	4.01498	5.149767	4.784772	6.730859	8.623456	8.954943	0.947955	0.785228	2.305457	5.090673	3.23358	3.176703	4.373571	3.20574	4.432144	2.641662	6.482771	11.741875
XM_050997749.1	LOC127065426	0	0.330951	0	0.285748	0.471294	0.364372	3.455042	0.594834	0.620546	1.210582	0.099203	0.264315	0.35946	0	1.092725	2.031789	1.065058	0.756648	1.562398	0.208164	0.263362	0.163699	0	0.121706	0.081827	0.482155	0.752196	1.789102	0.35835	1.397609	0.148548	0	0	0	0.355048	0.310481	0.43682	0.905218	0.328557	0.555816	0.284867	0.182503	0.573124	0.425268	0.455245	0.261706	0	0.484924	0.302853	0.944128	0.531614	0.661488	3.130474	1.531269	0	0	0.091518	0.471204	0.619722	0.357977	0.118637	0.178164	0.606602	0.272208	2.002148	2.954514
XM_050997750.1	LOC127065426	0.340659	0.057062	0.292655	0	1.122135	1.375436	2.772615	4.809338	2.920813	2.144876	0.307259	0.145821	0	0.385414	1.868172	4.319686	2.815654	1.708819	2.562004	0.045538	0	0.178452	0.408982	0.294864	0.348906	0.97686	2.106478	2.832066	3.380534	4.269076	1.452129	0.105849	0.09774	0.268159	0	0.114969	1.087898	0.847239	1.867107	1.295848	1.649444	2.339642	2.341937	0	0	1.122588	0.446358	0.499538	1.357645	1.685162	1.805417	1.541643	4.880742	6.569554	0.508334	0.260912	0.728635	0.320408	2.170463	2.386453	2.752391	2.609601	2.353999	1.735683	1.706343	4.351653
XM_050997748.1	LOC127065426	0.03498	0	0.045463	0.185243	0.129112	0.282057	1.608528	1.663073	0.500878	0.519535	0.0822	0	0.337316	0	2.34831	3.210687	1.774507	1.220934	1.262569	0.170544	0.088877	0.086409	0	0.207407	0.215642	0.903325	0.749781	0.837789	0.803541	1.323725	0.517685	0.068722	0	0.315001	0.242579	0.179098	0.713781	1.6971	2.318406	0.655823	2.382402	0.539936	0.336476	0	0	0.993297	0.071328	0.567673	1.098899	1.575843	1.459293	0.325384	1.551813	1.45044	0.168372	0.054312	0.400642	0.217698	0.730735	0.77366	1.056858	0.733151	0.537292	0.188005	0.788229	0.925109
XM_050997745.1	LOC127065426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_050997746.1	LOC127065426	0.181729	0.104082	0.058756	0.312618	2.352979	3.417999	9.553776	7.008922	5.818014	4.474776	0.171854	0.040391	0.257334	0.289675	3.471143	5.084005	4.81515	2.723005	4.225846	0	0.023971	0.352616	0.225163	0.521548	0.664533	2.078976	1.61657	4.7883	2.093394	7.308904	2.605429	0	0.262518	0.193185	0.200618	0.340529	1.557125	2.969146	4.804554	2.014725	2.677333	2.34862	3.075739	0	0.146542	2.192877	0.141422	2.526543	2.260567	2.701138	2.030133	2.680832	6.580602	5.200358	0.241012	0.112363	1.141028	0.955689	3.332567	3.238995	2.74978	2.196834	1.6639	1.060448	2.633954	4.885625
XM_050997747.1	LOC127065426	0.04145	0.11289	0.264321	0.131225	1.440197	3.21189	5.469841	5.626935	2.927225	1.317087	0.147461	0	0.297139	0.495556	3.343383	3.989314	2.809936	1.625278	3.295337	0	0.118133	0.320078	0	0.917094	0.531332	2.397064	2.531734	4.604172	0.713184	3.498535	1.823562	0.180301	0	0	0.077058	0.172974	1.293911	1.778844	2.595103	0.28039	3.432158	1.409013	0.662525	0.190567	0	2.78551	0.562836	3.223942	2.846457	2.722648	2.124346	2.802046	3.036722	3.3788	0.05494	0	0.817667	2.094621	2.69986	2.328296	0.907415	1.510347	1.131327	0.421415	2.220041	4.632185
XR_007782051.1	LOC127065439	0.012339	0.186457	0	0.054792	0.143891	0.121971	0.060015	0.125509	0.090816	0.05338	0.083212	0.057364	0.079799	0.079147	0.044296	0.022503	0.057707	0.063353	0.052568	0.011428	0.011289	0.010292	0.042068	0.010065	0.050319	0.040576	0.053664	0.036185	0.079222	0.119754	0.079596	0.037801	0.042848	0.042588	0.146354	0.075094	0.090489	0.165136	0.613652	0.220636	1.264112	0.01615	0.056589	0.064737	0.088268	0.043322	0.039242	0.042329	0.168201	0.100002	0.035727	0.096166	0.036465	0.155955	0.084939	0.083704	0.030941	0.121105	0.17734	0.242839	0.109699	0.101719	0.216938	0.065029	0.053147	0.037045
XR_007782052.1	LOC127065439	0	0	0.027822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103403	0	0	0	0	0	0	0	0	0.11876	0	0	0	0	0	0	0.048102	0	0	0	0	0	0	0	0	0	0	0	0	0.033138	0	0	0	0	0	0	0	0	0	0
XM_050997361.1	LOC127065267	4.175147	3.924829	1.439263	1.675379	6.382319	9.505127	21.339418	16.931853	20.311489	17.161306	1.308064	1.475865	1.605808	1.486551	9.857099	17.777817	13.124938	10.323291	19.67837	2.191728	2.296614	1.420386	0.821569	2.633814	2.488557	6.974772	6.851423	11.788636	7.339693	25.323505	9.746025	3.902608	2.218868	2.456268	2.4747	2.705839	6.688974	7.153426	7.634157	4.699908	8.070442	10.372363	10.568704	2.64454	2.839266	6.686017	1.815898	6.838616	7.316639	7.278758	6.081058	4.831259	20.158318	22.97919	1.211184	1.137889	2.618159	6.616923	7.148993	7.077458	5.645539	5.323719	3.39375	2.555818	14.57033	23.504419
XM_050997744.1	LOC127065425	2.890753	3.20927	1.148873	1.070986	10.671465	15.951516	19.127344	17.400522	21.199405	18.811314	1.078735	0.939272	1.263312	1.374127	9.309064	13.375164	7.488861	17.157302	28.765815	1.817114	2.348468	0.917332	0.599303	3.100399	1.971176	9.081424	10.878257	10.830044	8.451706	12.672718	17.351133	2.175756	1.657172	2.15844	1.660077	2.477948	5.386326	9.525292	15.143624	4.302914	9.049353	6.333564	6.122921	2.245857	2.588702	6.40059	1.033894	8.404809	11.528555	11.856628	9.293014	9.910015	5.087503	6.36691	0.554656	0.57802	2.271002	8.010069	10.034008	12.501247	10.208093	10.388756	3.986419	2.047336	7.864248	9.42487
XM_050997742.1	LOC127065425	0	0	0	0	0.101541	0	0	0	0.388365	0	0	0	0.145833	0	0.091035	0	0	0.96952	0.391457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.293219	0	0	0	0	0	0	0	0	0	0	0.130538	0.411483	0	0	0	0	0	0	0	0.202734	0.240552	0.37125	0.158024	0.212901	0	0	0
XR_007782047.1	LOC127065437	0.137273	0.106043	0.066245	0.09912	0.127382	0.165439	0.16132	0.158061	0.183351	0.26013	0.052453	0.092565	0.090148	0.094404	0.111285	0.079356	0.135645	0.191578	0.167753	0.115212	0.114009	0.041429	0.015864	0.035345	0.055653	0.13597	0.261133	0.145797	0.15902	0.154883	0.144572	0.190984	0.091858	0.053718	0.073877	0.10249	0.09662	0.172899	0.233524	0.059869	0.268182	0.105748	0.094812	0.136065	0.16155	0.076094	0.073785	0.123063	0.118627	0.114568	0.098444	0.125822	0.146182	0.235671	0.042694	0.043241	0.045674	0.103289	0.694111	0.328431	0.267009	0.247962	0.17282	0.098049	0.16939	0.326023
XM_050997767.1	LOC127065434	61.366745	58.643188	58.877609	64.836465	64.163464	66.360474	90.142591	83.516364	108.491598	128.860231	48.283308	81.750426	45.176488	38.49089	82.229566	103.943022	96.224528	96.101531	74.753558	67.31273	80.382582	57.801508	74.143622	46.066216	54.082951	66.061894	80.54063	92.94948	128.69663	175.294544	99.589431	68.300454	69.476139	59.267101	65.076575	55.006576	64.25146	68.280892	72.420188	121.112266	113.453272	135.093444	153.971431	62.918363	55.899387	44.790269	41.804144	44.603383	47.643652	74.654991	88.860751	129.478788	169.485056	172.245909	65.724178	68.905894	50.59577	60.180928	46.389956	45.764849	82.58532	70.208778	100.278828	117.039102	178.365178	204.831713
XM_050997755.1	LOC127065429	0	0	0	0	0.105179	0.152094	0	0	0.417451	0.129069	0.705875	0.214376	0	0	0	0	0	0	0	0	0	0	0.291877	0.06427	0	0	0	0	0.464391	0.410669	0.13001	0.833533	1.050945	0	0.412483	0	0.077103	0	0	0	0.149378	0.478537	0.367694	0.368328	0.079513	0.236933	0	0.438599	0.119696	0	0	0	0.581151	0.727792	0	0	0	0	0	0.097845	0.247779	0.231888	0.43369	0.213291	0	1.018555
XM_050997754.1	LOC127065429	1.232465	2.596572	1.013863	1.248739	1.623495	2.605686	0.79683	0.965838	1.89651	2.466477	1.010642	2.207726	1.244236	0.668913	0.874632	1.983182	1.817056	1.57297	1.271359	1.365059	1.296167	0.996201	1.334944	0.352619	1.188047	0.627512	1.621071	1.215597	4.19023	3.55483	0.958726	1.810785	3.015304	1.447389	1.489361	1.151645	2.801707	0.825087	0.723863	1.459187	0.87253	3.370985	6.621271	1.481161	1.271023	1.227649	1.539473	0.926324	2.302103	0.734336	1.48014	0.809153	5.371047	4.968413	1.029992	1.44529	1.125537	2.000549	0.900985	0.95245	0.729618	0.210333	0.557958	1.437368	4.844404	8.569633
XM_050997753.1	LOC127065429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.516308	0.124716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114035	0	0	0	0	0	0.115964	0.0751	0	0	0	0	0	0	0	0.333418	0
XM_050997761.1	LOC127065431	8.935193	4.163653	12.057193	10.432325	6.306476	4.943838	6.718101	5.216022	4.421545	2.355525	8.761666	11.41559	6.395149	5.813685	6.043524	8.262434	8.788677	5.78611	4.647265	9.448814	9.108358	7.514241	8.471005	4.054361	5.286661	4.964304	8.72114	6.033977	11.355528	9.620102	2.746961	7.53383	5.779135	7.427528	7.490879	5.921587	7.721053	6.640162	5.132538	4.288828	5.197654	8.121506	8.925505	4.636603	9.649823	6.683839	10.537535	4.037485	5.577494	6.248888	7.736365	7.239133	15.503454	12.184618	10.303539	7.753962	7.577844	6.843602	5.36277	6.315911	4.74459	6.566884	7.301386	8.582011	8.859599	13.694289
XR_007782044.1	LOC127065431	0.203231	0.176325	0.112773	0.228961	0.35084	0.374582	0.840965	1.378601	0	0.620942	0.393728	0.483617	0.069242	0.230745	0.591598	0	0.355928	0.115979	1.55849	0.082076	0.724884	0.119517	0	0	0	0	0.178874	0.138499	2.315747	0.932163	0.073009	0	0.074903	0.172114	0.428515	0.482124	0	0.863394	0.375088	0.355311	0.925255	0	1.054295	0.382915	0.302881	0.09698	0.099298	0	0	0	0	0	0.49238	1.569477	0.326504	0	0	0.28964	0	0.308128	0.218392	0	0	0	1.530728	2.207244
XR_007782046.1	LOC127065431	10.054738	10.419902	5.606142	5.447859	2.773479	3.40735	3.835164	3.894394	5.850388	8.285875	6.775584	10.501427	4.344855	3.247718	3.329187	4.061365	3.727959	7.04534	5.743526	11.53127	13.929499	5.668215	6.44416	2.770449	4.806953	2.367728	3.047205	3.817095	7.219628	11.22823	7.26171	7.508099	8.512517	8.298908	9.098061	7.272257	7.380163	3.988358	4.735852	5.455826	5.756442	12.155162	12.735178	7.178127	7.725419	3.572332	4.219985	3.350577	2.746676	3.39549	3.232179	3.818417	11.532903	10.594153	7.299374	8.376638	4.38104	4.058822	3.285326	4.120064	2.956151	3.116785	4.996594	3.638481	14.282834	11.513915
XR_007782045.1	LOC127065431	0.213516	0	0	0	0	0	0	0	0	0.220383	0.061285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37458	0	0.585724	0	0	0	0	0	0	0	0	0	0	0	0.132268	0	0	0	0	0	0	0	0.526102	0	0	0	0
